Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
15.97,-0.3,1.95,1.0,9.0,-19.81
13.18,0.28,0.29,10.19,11.63,-57.31
12.24,0.51,-0.16,12.5,15.75,-81.56
11.29,0.94,-0.47,8.81,13.5,-112.81
8.94,1.67,-0.6,6.87,3.19,-148.44
4.79,0.76,-0.36,18.75,-6.0,-158.69
2.5,0.15,0.02,30.0,-7.69,-159.94
0.12,-0.23,0.16,34.06,-13.38,-162.5
-2.48,-0.33,0.19,32.25,-21.69,-161.19
-7.34,0.15,-0.26,26.69,-30.5,-154.56
-9.42,0.25,-0.39,19.87,-34.0,-139.37
-11.5,0.37,-0.36,11.38,-33.06,-117.75
-13.23,0.49,-0.25,2.62,-27.56,-89.31
-16.32,0.52,0.06,-5.56,-12.5,-55.81
-16.62,0.56,-0.23,-15.38,5.62,-19.94
-15.62,0.47,-0.25,-22.81,22.62,17.75
-12.66,0.2,-0.73,-26.94,30.19,51.5
-11.3,-0.16,-1.46,-25.62,22.37,80.5
-10.04,-0.62,-2.08,-19.06,7.62,105.5
-8.58,-1.12,-2.67,-11.13,-1.81,128.44
-4.75,-2.31,-3.3,-3.0,-6.5,149.37
-2.22,-2.88,-3.2,4.37,-11.44,165.94
0.35,-3.43,-2.96,10.94,-18.87,176.75
2.57,-3.79,-2.5,14.38,-29.75,181.62
5.74,-4.33,-0.53,15.25,-39.13,175.75
6.76,-4.27,0.12,13.25,-46.75,161.06
7.89,-4.12,0.33,6.62,-51.13,141.06
10.72,-4.04,1.38,0.31,-46.0,111.31
11.68,-3.94,1.78,-1.56,-30.06,68.44
12.14,-3.38,1.85,-6.81,-13.44,24.31
12.21,-2.71,1.53,-13.44,2.62,-21.5
11.15,-1.21,0.68,-16.06,20.87,-62.69
10.32,-0.57,0.18,-14.31,37.25,-95.06
9.87,0.02,-0.26,-13.13,49.19,-122.94
9.29,0.53,-0.49,-8.25,53.69,-147.19
7.53,0.26,-0.66,5.94,49.19,-158.69
5.8,-0.52,-0.75,22.25,38.56,-167.56
3.97,-1.17,-0.68,32.75,27.31,-175.69
-0.16,-1.21,-0.25,36.0,19.69,-181.37
-2.74,-1.23,-0.02,34.56,13.88,-183.75
-5.16,-1.21,0.1,31.56,6.81,-181.12
-7.45,-1.19,0.15,26.69,2.69,-171.5
-10.95,-0.42,-0.74,18.44,-0.94,-156.12
-11.78,-0.6,-1.27,9.63,-4.12,-134.75
-12.69,-1.0,-1.65,2.81,0.56,-108.75
-13.83,-1.18,-2.12,-8.25,5.56,-79.25
-15.3,-0.91,-2.41,-23.06,8.63,-46.5
-15.47,-0.86,-2.35,-35.44,12.31,-13.56
-15.5,-0.83,-1.98,-42.94,20.87,18.87
-14.99,-0.94,-1.35,-47.13,35.94,50.94
-12.12,-1.04,-1.09,-50.44,47.81,78.69
-12.12,-1.04,-1.09,-51.63,47.0,102.37
-8.24,-1.27,-2.07,-47.5,31.81,118.56
-4.23,-2.4,-3.48,-40.06,13.25,132.75
-2.29,-2.73,-3.79,-31.5,1.56,150.69
-0.1,-2.88,-3.61,-26.0,-2.0,167.94
-0.1,-2.88,-3.61,-24.37,-4.69,178.12
5.92,-2.82,-1.7,-24.0,-11.25,180.56
7.58,-2.79,-0.97,-23.5,-15.0,179.06
9.15,-2.9,-0.43,-21.87,-11.44,167.06
10.67,-3.24,0.12,-21.44,-1.69,143.87
10.67,-3.24,0.12,-23.69,10.19,112.25
14.43,-2.82,0.62,-28.62,23.25,70.69
15.25,-2.15,0.5,-34.56,37.0,24.06
14.21,-0.02,-0.07,-37.69,44.06,-22.81
12.91,0.94,-0.28,-33.56,40.44,-65.12
12.91,0.94,-0.28,-21.12,31.19,-96.37
11.85,1.29,-0.27,-4.56,21.75,-120.0
10.7,1.15,-0.33,9.44,12.56,-138.87
8.59,0.47,-0.31,20.44,3.25,-154.81
6.93,-0.1,-0.28,27.69,-8.13,-168.19
5.12,-0.65,-0.22,30.62,-17.87,-178.31
3.31,-1.16,-0.21,29.25,-23.94,-184.19
-1.69,-1.59,-0.5,24.56,-28.56,-184.25
-4.02,-1.88,-0.59,17.0,-30.0,-177.06
-5.87,-2.04,-0.54,7.31,-26.5,-163.44
-7.64,-1.94,-0.56,-1.31,-27.0,-146.19
-11.12,-1.64,-1.36,-7.25,-33.31,-124.56
-12.8,-1.91,-1.76,-14.31,-36.5,-96.69
-14.25,-2.22,-2.08,-26.19,-30.37,-65.12
-15.79,-1.87,-1.87,-40.69,-22.06,-34.38
-16.13,-1.23,-1.34,-51.5,-21.19,-6.06
-16.31,-0.45,-0.86,-56.13,-24.06,24.0
-16.18,0.19,-0.51,-55.75,-27.06,54.5
-14.1,0.64,-0.8,-49.38,-24.87,86.25
-11.83,0.09,-0.83,-39.06,-19.19,116.06
-9.62,-0.41,-0.89,-39.06,-19.19,116.06
-7.51,-0.66,-0.85,-28.94,-16.19,142.19
-3.18,-1.9,-0.64,-7.69,-3.75,189.19
-0.69,-2.6,-0.26,1.0,3.62,201.87
1.98,-3.15,0.08,7.12,4.5,198.69
7.24,-4.67,-0.56,7.12,4.5,198.69
9.87,-5.25,-0.89,5.94,5.62,163.94
12.22,-5.58,-0.9,-0.56,9.25,130.44
14.38,-5.6,-0.65,-11.88,15.44,83.75
16.99,-3.91,0.07,-28.06,19.56,31.31
16.37,-2.21,0.13,-28.06,19.56,31.31
14.93,-0.69,-0.18,-38.38,24.25,-22.12
13.43,0.58,-0.41,-35.13,36.38,-94.44
10.68,2.7,-0.85,-25.19,37.0,-112.06
9.76,2.85,-0.84,-12.25,32.94,-126.75
