Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
4.21,3.63,-7.49,23.5,99.5,-28.5
5.88,2.75,-8.17,37.63,34.0,-12.63
5.17,2.24,-8.82,34.63,14.63,-9.63
5.61,1.19,-9.39,27.69,113.62,-14.75
9.01,1.02,-4.16,70.94,202.44,9.25
8.97,1.05,-4.12,27.56,78.06,37.06
8.34,0.97,-3.66,-19.12,174.12,47.06
8.92,1.59,-1.0,-48.25,39.94,52.88
5.72,0.18,0.09,-30.44,-121.94,116.87
6.89,-2.47,-3.18,-43.5,-136.12,142.44
10.96,-5.29,-3.43,-18.94,80.62,79.81
8.42,-7.12,-3.45,4.56,88.94,10.25
7.85,-4.75,-0.42,17.31,146.12,-7.56
5.96,-4.12,0.29,20.75,-138.81,27.19
7.64,-5.45,-0.63,14.63,14.13,-0.5
6.71,-5.2,-0.7,5.12,-2.25,-1.31
6.51,-4.92,-1.12,3.0,-5.75,3.75
6.73,-4.69,-0.74,-4.56,-3.06,9.0
6.2,-5.27,-1.43,17.0,-23.37,8.81
5.42,-5.23,-0.79,11.38,-12.88,4.56
5.93,-5.6,-0.92,3.94,11.19,-1.87
6.16,-5.27,-1.1,-1.12,7.44,-2.62
6.22,-5.14,-1.01,-0.13,5.69,-1.56
6.14,-5.03,-0.84,-1.75,2.69,-1.31
6.32,-5.06,-0.9,-1.12,2.25,-1.5
6.22,-5.1,-0.86,0.31,-0.94,-0.62
6.2,-5.1,-0.81,0.44,-1.06,-0.5
6.15,-5.13,-0.84,-1.12,1.31,-1.25
6.19,-5.05,-0.95,-0.75,1.75,-1.31
6.26,-5.09,-0.91,-0.88,0.13,0.19
6.2,-5.06,-0.86,0.0,-0.31,-0.5
6.26,-5.1,-0.87,-0.06,-0.25,-0.06
6.25,-4.99,-0.84,-0.62,0.0,-0.19
6.3,-5.14,-0.83,-0.81,-0.06,0.25
6.42,-5.33,-0.73,-4.37,-3.81,2.94
11.21,-8.55,0.03,0.94,-116.25,-16.69
7.04,-4.93,-4.44,-32.0,-252.75,-114.5
8.47,1.2,-16.62,-30.81,46.88,-177.19
9.77,-1.67,-5.94,34.38,-32.75,-160.69
8.11,4.86,-8.1,-68.12,83.69,-127.44
10.86,4.01,-1.39,-35.0,57.25,-68.0
7.05,0.7,2.21,-21.0,-17.31,-60.5
-0.46,1.52,-1.9,-53.06,-68.75,-2.75
2.08,2.74,-2.34,-24.06,-96.69,132.12
15.01,2.98,-9.02,9.88,-122.0,93.12
14.19,3.76,-9.38,-14.75,-40.25,-41.5
6.02,2.4,-5.46,-54.5,-46.88,-131.12
-2.09,3.81,-2.0,-41.75,-8.31,-44.81
2.17,4.77,-1.95,20.37,-8.13,111.62
11.88,4.46,-12.27,72.62,-111.12,130.06
12.23,1.77,-14.25,-34.81,-35.31,-24.37
5.05,2.77,-9.29,-98.81,-25.81,-109.0
-1.87,5.63,-0.35,-51.94,196.0,-74.62
-1.66,3.33,-1.23,28.44,29.31,65.37
8.67,2.86,-5.9,80.12,139.25,164.06
21.27,3.23,-8.28,9.19,8.38,46.25
11.25,3.3,-4.35,-19.19,-27.75,-138.12
0.07,4.15,-1.15,-29.19,-19.62,-88.37
-0.33,1.79,-0.33,7.06,30.62,68.44
10.33,3.89,-3.91,23.87,80.62,139.94
21.42,2.99,-4.38,2.25,14.06,39.38
11.68,2.59,-2.17,0.31,-32.38,-138.12
-0.14,3.98,-1.08,-17.0,-28.12,-103.44
-1.98,1.81,-0.69,-0.94,29.62,93.19
12.3,1.45,-2.33,9.25,67.69,160.75
22.81,3.31,-0.63,-0.25,58.31,41.38
13.0,2.03,-0.83,17.5,-41.25,-145.31
0.64,3.37,-1.05,2.69,-64.75,-119.87
-2.09,1.6,-0.94,-5.19,-18.87,46.31
9.71,4.41,-1.32,-11.0,68.44,136.75
21.78,3.45,-2.4,3.87,34.06,50.0
12.39,2.5,-1.71,13.75,-29.25,-128.06
3.15,2.59,-1.0,-1.81,-50.31,-118.94
-1.58,2.44,-1.39,20.19,-15.75,-6.37
9.68,2.07,-1.07,-31.87,59.81,168.37
20.26,4.2,-3.37,7.87,-13.81,82.12
15.28,2.6,-1.97,-1.31,-3.75,-99.75
3.63,2.5,-0.9,3.06,-50.25,-137.81
-2.35,2.67,-1.11,1.5,-0.88,36.31
6.17,2.06,-2.5,-2.87,-3.06,151.25
18.95,2.97,-4.26,1.69,28.94,106.44
17.6,2.2,-2.09,8.56,12.69,-107.31
3.95,2.7,-1.12,2.37,-59.75,-158.37
-3.01,2.75,-0.7,7.81,14.25,11.56
5.27,2.01,-2.13,-4.62,20.69,144.81
19.15,1.43,-3.81,-13.19,25.75,104.25
17.83,2.16,-0.29,7.31,35.94,-88.94
6.35,2.17,-0.71,5.75,-46.63,-146.06
-1.73,3.01,-0.65,23.62,-26.44,-15.88
5.43,1.8,-2.07,-9.81,45.81,132.44
20.58,2.12,-2.1,4.69,14.25,100.56
17.88,2.27,-1.64,7.06,5.06,-103.69
4.69,2.64,-1.13,0.69,-48.06,-158.62
-2.66,3.39,-0.83,1.31,-21.5,0.94
5.09,1.7,-2.02,1.19,19.31,146.69
19.83,3.0,-3.33,12.44,-7.06,100.5
17.82,2.66,-2.64,3.81,14.75,-101.56
3.79,2.6,-1.3,-6.12,-44.81,-143.81
-2.49,2.41,-0.58,5.0,-7.56,8.44
6.3,2.92,-1.45,-6.69,66.37,159.37
