Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
15.38,-2.78,10.86,20.12,35.19,258.37
22.43,-6.25,16.68,34.0,69.25,235.06
27.92,-10.64,19.51,60.56,56.44,202.06
29.46,-14.72,16.77,103.19,35.31,171.62
29.77,-14.78,-0.32,105.75,77.25,98.06
29.72,-8.82,-3.75,60.31,134.75,-2.87
25.19,-2.12,-5.06,29.37,115.44,-87.25
18.08,0.57,-5.32,16.94,54.5,-124.81
9.57,1.67,-3.19,6.5,8.38,-156.31
6.81,0.95,-1.28,12.0,-13.75,-187.81
4.19,0.34,0.24,18.44,-23.37,-215.31
1.68,0.25,1.27,25.31,-34.19,-233.37
-2.48,0.83,2.43,38.94,-45.19,-240.37
-4.24,0.64,2.14,57.25,-59.44,-239.56
-5.86,0.0,1.55,73.87,-72.37,-229.19
-9.13,-1.47,-0.16,84.5,-76.81,-213.19
-10.67,-2.33,-1.1,87.81,-70.12,-192.19
-12.02,-3.06,-1.77,82.12,-51.94,-165.0
-13.3,-3.33,-1.93,70.62,-31.25,-138.06
-15.19,-4.2,-1.69,61.13,-9.56,-110.44
-15.91,-5.15,-0.88,54.56,16.0,-73.75
-16.19,-5.83,-0.6,46.25,39.31,-23.94
-16.34,-5.83,-0.61,32.81,55.31,35.38
-15.0,-4.83,-1.72,16.19,60.06,95.25
-14.65,-4.36,-2.56,-1.87,55.25,149.56
-13.88,-3.63,-3.27,-19.69,37.25,192.0
-11.37,-2.98,-4.66,-27.87,10.31,222.0
-9.46,-2.75,-4.89,-31.69,-12.69,240.87
-6.66,-2.6,-4.64,-35.69,-27.0,250.87
-2.77,-2.48,-2.57,-35.94,-32.94,252.19
5.57,-0.84,-0.61,-25.75,-25.69,241.69
8.74,-0.34,1.56,-19.12,-13.63,229.19
11.7,-0.41,4.17,-13.56,-18.12,224.62
14.44,-0.72,6.96,4.94,-38.0,202.5
17.31,-4.17,8.23,37.19,-65.62,160.44
17.7,-6.79,4.89,68.12,-83.5,121.94
17.89,-7.98,0.22,75.12,-63.31,70.19
20.16,-6.38,-3.02,48.38,-19.75,-5.87
19.66,1.15,-4.86,17.0,23.62,-80.31
17.3,3.95,-3.65,-3.69,45.94,-130.06
15.41,4.98,-1.88,-13.31,39.5,-161.37
8.53,4.38,1.7,-10.13,13.06,-208.5
6.01,2.71,2.13,-1.69,-29.06,-233.69
4.74,1.34,2.98,13.19,-52.0,-245.56
1.92,0.53,3.62,28.19,-61.38,-271.62
-3.36,-0.58,3.01,39.56,-68.12,-281.5
-4.74,-2.1,2.8,42.81,-68.75,-265.31
-5.52,-3.45,2.71,38.56,-60.0,-246.69
-6.72,-4.04,2.63,31.62,-53.94,-247.5
-10.41,-3.75,1.48,29.06,-51.38,-240.19
-11.83,-4.07,0.86,28.69,-43.25,-214.06
-13.32,-3.96,0.67,25.31,-26.69,-179.25
-14.07,-4.63,0.71,20.87,-3.31,-141.56
-14.06,-5.01,1.39,13.69,23.44,-105.56
-14.26,-5.22,1.93,4.94,40.0,-64.25
-14.4,-5.3,1.46,-4.0,42.06,-14.69
-15.41,-4.26,0.24,-12.44,32.63,39.5
-15.9,-3.39,-0.96,-16.75,17.5,95.31
-15.7,-2.77,-2.41,-18.44,-0.81,151.19
-14.94,-2.36,-3.83,-18.87,-18.5,199.5
-12.04,-2.06,-5.5,-20.31,-33.31,235.5
-9.78,-1.84,-5.63,-23.5,-43.38,261.81
-6.42,-2.08,-5.56,-28.19,-45.5,280.25
-2.29,-2.14,-1.85,-28.69,-40.19,287.62
7.71,-0.52,0.57,-19.5,-16.0,283.12
10.79,-0.55,6.94,-13.0,20.37,274.94
15.65,-1.96,11.67,6.75,28.81,262.44
26.77,-6.32,14.67,31.69,5.56,225.44
26.4,-10.37,7.75,72.75,-18.69,182.87
25.59,-13.53,0.04,89.56,9.81,133.12
28.97,-12.06,-5.0,53.94,67.62,47.31
24.12,-0.52,-5.69,11.81,115.75,-57.94
19.23,2.82,-4.02,-13.5,116.81,-128.25
15.54,4.42,-2.54,-23.37,69.19,-166.62
10.35,3.85,-1.09,-15.19,13.25,-206.69
1.8,0.41,0.71,-0.13,-31.62,-237.12
-0.78,-1.71,1.34,10.88,-62.0,-249.56
-2.86,-2.64,1.79,18.62,-77.06,-250.75
-7.86,-3.52,1.58,30.19,-83.0,-249.69
-10.9,-3.33,1.28,40.81,-82.5,-239.31
-12.09,-5.07,-0.2,48.19,-72.56,-206.12
-11.48,-6.79,-1.35,36.88,-48.69,-174.19
-15.06,-5.8,-2.23,15.0,-30.12,-159.94
-16.04,-5.64,-2.71,1.62,-14.63,-129.12
-17.1,-5.63,-1.75,-7.19,15.19,-81.25
-17.48,-5.55,-1.39,-13.75,52.5,-25.25
-15.34,-5.06,-2.17,-18.5,87.69,29.25
-13.68,-4.6,-2.85,-28.37,113.06,80.62
-12.26,-3.74,-3.68,-43.69,115.37,126.94
-10.85,-2.38,-4.65,-56.63,87.44,170.06
-9.47,-1.64,-5.38,-66.06,40.69,210.31
-8.44,-1.09,-5.8,-73.06,-15.31,236.37
-7.18,-0.47,-5.4,-81.12,-62.25,248.31
-1.39,0.57,-1.74,-81.37,-90.19,250.37
2.65,1.54,-1.59,-66.56,-90.44,239.25
7.55,1.64,-0.26,-45.75,-60.94,221.62
11.73,1.6,4.07,-29.62,-26.94,202.44
15.82,0.27,11.09,-4.06,-19.69,177.0
18.98,-1.83,11.47,24.12,-44.69,147.06
18.55,-5.08,7.68,48.31,-80.19,123.25
15.66,-8.23,-0.08,60.44,-75.69,90.75
