Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-11.8,-2.87,-1.9,22.12,-36.06,-187.19
-13.61,-3.24,-1.49,22.44,-27.56,-149.44
-14.69,-4.09,-1.66,24.37,-10.31,-103.56
-15.03,-5.13,-1.89,18.69,14.38,-66.44
-14.27,-5.99,-1.46,7.62,37.44,-36.94
-12.96,-5.35,-1.44,-4.69,53.38,-4.5
-11.24,-4.24,-1.22,-13.06,57.56,33.13
-8.69,-2.76,-0.77,-16.81,45.88,69.81
-9.49,-2.57,-1.15,-21.06,19.44,111.75
-9.78,-2.17,-1.61,-26.37,-0.13,154.75
-9.6,-1.49,-2.1,-32.31,-9.56,182.44
-6.7,-0.5,-3.0,-37.19,-16.25,208.75
-4.89,0.37,-3.18,-41.13,-13.88,227.5
-3.13,1.22,-3.75,-44.44,2.0,239.56
-1.13,1.81,-3.72,-47.88,26.56,250.62
4.06,2.15,-0.7,-48.38,52.06,251.69
6.92,1.74,3.47,-39.94,65.12,240.0
10.53,0.8,7.92,-28.06,40.13,207.31
13.29,-0.12,10.81,-7.31,-9.25,164.37
14.31,-5.29,9.63,19.25,-46.5,125.44
18.17,-7.93,5.41,36.25,-38.63,72.31
23.56,-8.82,1.37,32.5,1.94,-1.75
23.66,-1.93,-1.02,8.5,33.56,-75.56
18.98,1.45,-0.7,-6.19,30.62,-131.62
14.11,3.06,-0.07,-5.5,17.44,-178.19
9.98,2.69,0.54,1.06,6.31,-206.75
4.06,0.46,1.64,10.0,-1.25,-225.5
1.82,-0.43,1.22,14.5,-7.62,-240.0
0.01,-0.8,0.46,15.31,-15.44,-247.44
-1.84,-0.92,-0.43,16.06,-27.19,-247.19
-6.08,-1.24,-2.12,16.12,-42.06,-239.31
-8.48,-1.87,-2.25,12.5,-50.75,-226.0
-10.29,-2.33,-1.76,11.31,-58.69,-208.5
-14.32,-3.06,-1.31,12.81,-64.19,-181.69
-15.63,-3.68,-1.05,11.06,-58.5,-139.06
-15.86,-4.3,-0.72,10.88,-42.75,-91.25
-15.26,-4.77,-0.84,9.31,-28.87,-44.88
-13.5,-4.59,-1.72,5.37,-26.44,-2.5
-12.66,-4.08,-2.03,1.87,-29.0,40.88
-12.19,-3.52,-2.33,0.56,-28.0,92.37
-12.13,-2.96,-2.69,-2.56,-17.69,140.06
-11.9,-1.77,-2.38,-3.25,-1.56,184.87
-11.73,-1.1,-2.06,0.62,26.19,228.44
-10.9,-0.41,-2.46,5.75,65.5,266.75
-7.94,-0.63,-4.12,7.81,115.37,298.56
-5.08,-0.68,-4.89,4.06,168.25,320.37
-1.48,-0.91,-3.88,-6.62,219.87,323.06
3.15,-1.48,-0.13,-21.69,237.44,301.56
12.71,-2.32,11.09,-32.19,198.44,264.31
15.29,-2.04,14.65,-25.0,110.12,228.0
16.11,-2.85,15.21,-0.94,21.06,186.81
20.13,-4.43,12.43,23.94,-28.31,129.5
29.78,-6.89,4.6,35.0,-43.38,62.75
29.2,-4.79,1.36,25.19,-44.94,-21.87
25.05,-1.68,-0.19,11.94,-42.5,-102.19
19.77,0.5,-0.38,9.5,-37.38,-166.87
11.46,1.59,1.61,14.88,-26.87,-212.69
8.55,1.01,2.05,24.31,-22.56,-241.62
5.94,0.1,1.99,34.13,-29.75,-264.81
0.49,-0.95,0.92,38.56,-45.25,-285.06
-2.39,-1.85,-0.19,40.19,-63.94,-292.87
-4.95,-3.09,-1.28,41.5,-87.31,-284.56
-8.11,-4.0,-1.82,33.19,-106.87,-270.81
-13.88,-4.47,-1.06,19.56,-107.62,-248.44
-15.87,-4.42,-0.78,3.94,-81.06,-208.62
-16.87,-4.34,-1.55,-0.88,-52.75,-162.56
-17.79,-4.62,-1.61,1.62,-36.81,-113.69
-18.36,-5.67,-2.27,0.56,-32.0,-60.38
-17.76,-5.47,-2.83,-8.31,-36.25,-5.94
-17.26,-4.89,-3.17,-15.31,-48.31,49.0
-17.03,-3.66,-4.33,-19.56,-61.31,104.06
-16.78,-3.08,-4.88,-24.81,-64.69,156.31
-15.31,-2.16,-5.54,-27.56,-59.44,207.37
-12.79,-1.2,-5.09,-21.62,-39.75,254.56
-4.86,-1.25,-2.07,-17.62,-4.37,280.62
-1.37,-0.6,-1.81,-21.0,41.44,292.37
2.26,-0.77,1.17,-20.87,88.37,305.31
6.75,-1.03,5.25,-14.94,99.62,284.69
17.13,-1.72,12.3,-1.06,67.12,232.75
18.96,-2.33,11.46,18.37,16.62,184.19
19.57,-3.91,7.13,36.44,-16.69,155.37
23.43,-5.96,2.43,40.63,-6.0,100.56
27.85,-2.73,-2.37,23.87,31.44,13.38
24.1,0.38,-2.99,-1.19,47.0,-66.0
18.79,2.61,-2.6,-15.75,35.81,-130.0
10.43,3.98,-0.08,-19.69,19.81,-176.37
7.87,3.24,0.67,-14.69,6.75,-204.87
5.46,2.31,0.78,-4.44,-9.88,-222.19
3.01,0.78,0.47,2.31,-25.44,-224.56
-1.28,-0.82,-0.69,5.12,-32.88,-220.56
-3.26,-1.56,-1.09,4.0,-38.5,-219.62
-5.42,-1.98,-1.36,0.13,-43.81,-218.19
-7.71,-2.2,-1.08,-3.31,-48.81,-211.0
-12.17,-3.19,-0.58,-3.37,-44.81,-184.81
-13.47,-3.72,-0.38,-3.69,-26.06,-145.56
-14.17,-4.42,0.01,0.0,-2.06,-103.81
-14.17,-4.42,0.01,6.69,14.69,-60.75
-14.37,-5.83,0.44,9.69,19.69,-16.12
-13.41,-5.57,0.04,5.44,10.63,23.0
-12.43,-4.57,-0.27,0.69,-16.81,58.44
-12.82,-3.61,-2.02,1.5,-49.44,95.31
