Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-8.45,-2.57,-1.44,76.81,-149.75,-167.12
-11.43,-2.12,-2.45,59.38,-146.75,-138.81
-13.55,-1.87,-2.3,59.38,-146.75,-138.81
-15.75,-2.13,-1.18,37.5,-131.19,-109.37
-19.99,-4.04,0.24,15.69,-109.62,-74.69
-22.3,-4.44,0.63,-3.0,-87.25,-29.81
-23.63,-4.33,0.21,-17.69,-61.56,25.31
-23.73,-4.05,-0.31,-30.56,-15.63,77.81
-18.93,-4.56,-1.54,-39.13,43.25,117.56
-15.46,-4.94,-1.66,-44.5,93.25,148.06
-11.86,-5.03,-1.21,-48.5,123.87,170.31
-5.55,-4.3,1.58,-52.06,137.56,180.81
-2.74,-3.55,2.69,-51.88,135.62,183.81
-0.14,-2.59,2.81,-51.31,126.94,182.0
2.66,-1.33,2.89,-49.31,116.12,175.5
10.03,-0.07,3.63,-45.75,108.56,166.31
13.69,0.53,4.84,-41.13,98.25,149.12
16.45,1.23,5.93,-34.75,73.94,123.81
18.12,2.04,6.52,-25.5,44.75,92.94
19.58,3.07,5.71,-14.25,19.62,54.69
19.62,3.0,5.19,1.81,-2.19,11.31
19.37,2.82,4.65,18.44,-22.94,-32.13
18.69,2.25,4.16,34.81,-39.75,-73.25
15.22,1.14,3.58,48.63,-51.06,-111.44
12.91,0.47,3.08,60.44,-58.56,-144.19
10.35,-0.6,2.49,70.87,-68.69,-171.56
2.65,-2.22,0.35,77.56,-84.62,-192.62
-3.55,-2.86,-0.4,82.81,-114.0,-202.0
-7.99,-3.59,-1.22,80.87,-151.06,-183.87
-11.13,-2.6,-1.88,64.62,-162.37,-161.37
-14.63,-1.47,-1.23,44.94,-149.25,-134.06
-16.74,-2.66,-0.29,25.06,-135.62,-104.56
-18.93,-3.9,0.62,8.56,-132.5,-69.25
-21.34,-4.35,1.22,-4.19,-120.0,-21.75
-22.9,-4.13,0.49,-20.31,-78.25,31.5
-21.25,-4.26,0.02,-32.88,-12.19,73.37
-18.42,-4.55,-0.35,-37.56,51.44,103.69
-11.39,-4.61,-0.78,-36.69,90.81,130.37
-8.2,-3.9,-0.4,-33.19,115.06,149.06
-5.11,-2.79,0.03,-30.94,135.44,155.62
-1.84,-1.41,0.41,-29.37,145.87,156.62
5.18,1.26,1.96,-27.44,138.44,152.19
8.21,2.34,1.62,-25.5,113.31,143.19
10.99,2.99,1.44,-25.62,80.12,132.31
13.7,3.04,1.57,-26.44,48.25,118.31
18.58,3.27,2.72,-29.87,25.12,95.06
19.85,3.58,3.39,-33.0,7.19,64.69
19.84,3.5,3.45,-30.44,-9.31,28.37
18.87,2.97,3.43,-23.69,-18.0,-11.5
15.89,1.57,3.59,-14.69,-13.38,-50.06
14.92,0.88,3.81,-4.81,-1.31,-83.56
13.77,0.24,4.16,5.5,5.94,-114.94
9.08,-1.57,4.53,18.31,4.56,-147.69
5.96,-2.98,4.44,32.25,-2.94,-178.06
1.83,-3.6,4.11,46.88,-19.25,-200.81
-2.94,-5.09,3.24,60.75,-48.13,-199.19
-11.36,-4.48,0.99,64.75,-81.56,-194.94
-14.24,-3.53,-0.22,66.56,-114.62,-181.25
-15.91,-3.05,-0.53,60.81,-138.19,-151.19
-17.88,-3.07,0.1,48.0,-148.12,-118.31
-20.61,-4.11,0.97,31.69,-146.37,-79.0
-21.58,-4.52,1.41,17.0,-126.25,-28.37
-22.36,-4.69,1.01,0.69,-87.12,23.19
-22.3,-4.67,0.25,-13.56,-32.94,69.75
-18.29,-4.88,-0.77,-18.5,36.5,106.25
-15.01,-4.33,-1.15,-23.25,108.19,132.12
-11.47,-3.52,-1.49,-26.56,158.12,151.81
-4.69,-2.31,-0.72,-27.25,179.06,163.87
-1.68,-1.61,0.0,-28.25,172.25,168.94
1.5,-0.9,0.47,-29.44,147.81,168.62
4.64,-0.08,0.6,-32.44,116.94,163.87
9.95,1.78,-0.26,-35.94,81.94,157.44
12.62,2.1,-0.49,-38.0,46.25,150.87
15.01,1.79,-0.08,-39.75,10.88,134.62
16.73,1.88,0.64,-40.94,-26.0,108.19
17.72,2.2,3.19,-38.56,-54.88,76.19
17.63,1.95,3.72,-33.63,-63.38,39.69
17.46,1.75,3.64,-28.69,-55.63,1.5
16.03,1.49,3.43,-21.75,-42.38,-37.06
14.83,1.05,3.38,-10.81,-34.25,-75.25
13.4,0.42,3.46,1.25,-33.0,-110.25
11.65,-0.23,3.88,13.25,-35.56,-142.31
6.4,-2.44,4.22,27.56,-38.31,-160.25
3.48,-3.12,4.31,34.38,-41.06,-175.81
0.14,-3.51,4.08,40.25,-50.75,-192.37
-4.06,-3.94,3.4,43.94,-68.31,-197.81
-13.57,-4.13,2.51,47.31,-98.31,-192.81
-15.7,-3.78,1.56,48.56,-121.44,-169.12
-16.09,-3.3,1.3,36.75,-109.19,-134.75
-15.95,-2.99,2.06,21.12,-82.5,-104.5
-16.74,-4.15,3.66,12.69,-71.06,-66.94
-18.47,-4.26,3.37,9.44,-80.5,-21.69
-19.87,-4.12,1.78,8.94,-84.81,25.62
-19.46,-3.75,-0.85,5.44,-49.31,68.62
-17.46,-3.61,-1.53,2.25,17.94,101.81
-14.28,-3.34,-1.53,-2.44,92.5,124.56
-10.5,-2.75,-1.48,-9.06,154.06,144.31
-2.66,-1.37,-0.58,-16.56,190.75,160.06
1.04,-0.37,-0.42,-23.44,198.19,168.69
4.17,0.69,-0.61,-31.62,176.94,172.19
7.33,1.53,-1.03,-38.5,129.69,172.81
