Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
3.77,4.52,-6.55,43.75,121.0,-35.69
5.13,2.86,-7.9,82.75,-56.13,-14.25
5.12,2.9,-8.57,58.06,41.44,-8.94
3.57,2.55,-9.5,36.06,-2.0,-2.37
5.7,1.47,-8.6,39.81,57.75,3.0
6.47,1.2,-7.23,60.81,26.62,-5.94
6.01,-0.01,-7.2,42.75,14.75,-7.31
6.68,-0.88,-8.6,2.87,30.06,-21.25
6.17,-1.27,-1.14,-11.63,252.19,-85.69
7.93,3.03,0.32,18.62,197.69,18.56
8.82,0.35,0.31,-36.13,84.0,152.69
8.85,-1.66,2.12,-35.94,62.25,117.31
12.23,-3.86,4.17,-18.94,53.81,8.44
6.08,-3.76,2.8,-14.38,10.19,23.81
7.72,-2.91,2.78,4.87,-25.5,-1.25
7.54,-3.48,2.49,-13.19,3.44,5.62
7.58,-3.74,2.57,-22.31,14.13,3.5
7.13,-3.73,2.62,-16.44,-3.56,14.56
7.01,-4.41,1.56,-1.37,-30.31,3.25
7.02,-3.9,1.34,1.44,-8.19,-11.63
7.48,-3.82,1.28,-7.56,-7.44,6.69
7.11,-4.47,1.38,-12.56,0.69,11.31
6.61,-4.55,1.3,-8.94,10.13,5.31
7.17,-3.75,1.47,1.81,16.62,-9.94
8.09,-3.99,1.21,5.19,-6.37,-19.81
6.96,-3.94,1.17,-1.5,-7.94,4.56
6.93,-4.41,1.25,-4.37,-3.75,5.31
7.12,-4.17,1.5,-5.62,4.44,3.06
7.25,-4.05,1.38,-0.69,1.75,-2.69
7.22,-4.06,1.37,-0.31,0.19,-0.81
7.16,-4.07,1.3,-0.19,-0.19,-2.37
7.24,-3.94,1.4,-1.19,1.56,-2.12
7.23,-4.02,1.37,-0.06,-0.37,-1.44
7.24,-3.99,1.4,0.81,-1.56,-2.0
7.24,-3.95,1.32,0.0,-1.69,-1.94
7.25,-4.02,0.76,0.13,-2.06,-10.25
12.42,-5.61,3.35,30.94,-79.87,-108.25
11.89,2.37,-2.19,-26.75,0.5,-138.44
10.34,6.0,-3.18,7.06,-23.44,-138.12
14.51,5.09,-2.67,11.75,-48.31,-162.19
6.21,-0.46,1.55,-6.62,-25.19,-111.44
5.13,2.95,-1.13,-15.13,-4.75,-13.88
6.93,4.85,-2.03,-3.37,-24.81,-0.56
4.85,4.85,-1.36,-18.81,4.19,29.62
2.05,3.67,-0.93,-22.06,9.38,124.94
13.47,1.16,-2.47,-11.5,17.19,188.44
20.28,1.91,-2.23,-15.63,44.81,8.63
13.84,1.87,-0.06,16.62,-14.63,-143.81
3.35,3.14,-1.21,15.44,-44.56,-142.37
-0.61,2.71,-0.75,-10.0,0.5,2.25
4.36,2.44,-0.71,-28.31,34.13,135.31
15.55,2.8,-0.64,-17.5,55.13,144.37
19.72,2.71,0.87,-3.81,33.69,-25.19
11.07,1.94,0.9,37.44,-33.94,-150.31
1.55,2.79,-0.45,26.94,-38.69,-96.94
0.02,1.24,-1.01,-3.69,-24.94,53.75
9.16,2.14,-1.03,-17.19,8.94,174.12
19.65,2.37,-1.82,-9.88,12.0,66.81
14.75,2.35,-0.21,4.69,10.19,-103.62
6.22,2.74,-0.79,4.0,-36.38,-121.0
4.29,3.34,-0.52,-5.19,1.56,-31.37
7.39,4.45,-1.22,8.44,-11.31,3.25
9.05,5.17,-1.52,-2.0,4.87,9.25
9.27,4.93,-1.34,0.0,-1.81,-1.19
7.91,2.16,-0.77,23.87,-3.69,-23.12
7.17,1.05,-1.42,56.56,29.87,-32.88
7.46,4.06,0.63,45.44,74.5,28.94
9.39,4.98,-1.11,20.75,79.75,125.81
10.35,4.41,-1.51,-18.31,64.25,120.12
8.79,2.49,-0.67,-49.44,5.56,110.37
9.01,-0.82,2.1,-39.81,0.75,125.12
9.98,-4.2,2.01,-16.56,-15.69,44.5
7.74,-5.61,1.1,-19.37,18.69,12.44
7.09,-3.77,1.66,2.37,12.31,-7.87
7.22,-4.21,1.3,-5.75,-4.94,7.25
7.28,-4.03,1.6,-1.81,4.0,-0.19
7.23,-4.09,1.66,0.19,-0.56,-0.06
7.08,-4.07,1.34,-0.06,-1.62,0.44
7.18,-4.07,1.43,0.06,2.25,-0.31
7.14,-4.1,1.41,-1.69,-0.88,2.37
7.09,-4.27,1.47,-0.37,0.13,-0.25
7.07,-4.05,1.43,-0.5,-0.88,0.31
7.12,-4.15,1.35,-0.31,-1.12,0.56
7.06,-4.18,1.34,0.06,-1.25,0.19
7.16,-4.1,1.37,-1.19,-0.56,0.31
7.04,-4.23,1.37,-2.31,-0.31,1.37
7.06,-4.23,1.28,-0.56,0.25,-0.75
7.07,-4.16,1.32,0.31,-0.25,-0.25
7.07,-4.18,1.32,-0.44,-1.06,0.75
7.1,-4.2,1.32,-0.44,-0.69,0.13
7.07,-4.18,1.32,0.0,0.19,-1.06
7.11,-4.16,1.27,-0.37,-0.75,-0.62
7.11,-4.18,1.28,-0.44,-0.37,-0.37
7.11,-4.15,1.29,-0.37,-1.0,0.25
7.12,-4.18,1.26,-0.19,-1.06,0.0
7.13,-4.15,1.32,-0.13,-0.31,-0.06
7.11,-4.12,1.18,-0.25,-0.75,-0.37
7.12,-4.2,1.27,-0.31,-0.5,-0.13
7.1,-4.16,1.28,-0.13,-0.44,0.5
7.12,-4.16,1.2,-0.5,-1.12,0.56
