Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
0.27,-1.51,0.41,38.88,67.69,331.12
0.27,-1.51,0.41,27.81,135.87,317.06
15.9,-7.07,5.55,23.69,107.12,261.25
23.53,-8.5,5.77,33.38,30.25,189.37
28.06,-10.75,4.38,41.69,-29.19,132.0
29.91,-13.42,2.71,28.31,-49.13,48.19
29.29,-11.76,-0.36,0.13,-43.5,-43.31
23.8,-7.03,-0.4,-24.06,-34.25,-105.75
18.44,-1.74,-0.05,-19.94,-19.94,-142.06
14.96,1.78,2.51,-24.44,-14.25,-211.12
10.98,3.43,2.66,-28.37,-35.63,-261.94
6.74,3.88,1.53,-16.31,-54.13,-267.81
3.07,2.96,0.59,-4.69,-64.06,-271.56
-2.27,0.58,-1.06,-4.69,-64.06,-271.56
-4.55,-0.69,-1.1,9.56,-67.25,-247.0
-7.07,-1.4,-0.6,7.5,-58.19,-227.62
-9.97,-1.97,-0.41,1.94,-35.5,-204.5
-15.26,-2.97,-0.29,-9.31,-4.06,-174.94
-16.79,-3.13,0.17,-9.31,-4.06,-174.94
-17.42,-3.04,0.88,-21.25,29.69,-145.06
-17.84,-3.17,1.55,-25.0,77.37,-80.25
-18.77,-3.24,1.07,-19.69,82.62,-29.56
-18.64,-3.1,-0.27,-23.06,78.19,22.69
-18.26,-2.29,-1.4,-23.06,78.19,22.69
-16.06,-0.85,-2.93,-28.62,56.88,71.62
-14.52,-0.77,-3.72,-26.62,-14.69,150.75
-12.87,-0.99,-4.03,-25.25,-44.06,178.81
-11.03,-0.95,-4.03,-22.56,-63.88,201.75
-7.1,-0.02,-3.29,-22.56,-63.88,201.75
-5.4,0.9,-2.07,-15.94,-71.56,219.94
-4.09,1.46,-2.25,1.0,-16.12,250.87
-1.34,1.19,-2.21,7.31,37.88,266.25
7.98,-2.35,4.52,20.69,41.44,255.31
13.12,-3.7,6.74,20.69,41.44,255.31
18.16,-6.39,5.99,31.44,1.31,213.25
25.86,-10.26,0.42,16.5,-53.88,105.0
26.15,-9.53,-2.08,-12.88,-33.0,26.87
24.34,-6.88,-3.58,-36.31,3.5,-46.5
21.47,-3.19,-3.85,-36.31,3.5,-46.5
14.6,2.53,-1.8,-44.06,28.44,-96.87
12.31,3.51,-0.36,-38.06,31.12,-123.06
10.91,3.37,0.94,-23.44,24.62,-142.31
8.96,2.68,1.56,-14.56,11.56,-180.75
4.55,1.75,1.27,-15.25,-9.44,-216.31
2.18,0.95,0.77,-11.0,-28.44,-233.06
0.04,0.24,0.25,-7.69,-43.0,-241.37
-3.42,-0.7,0.03,-4.75,-50.31,-240.81
-5.32,-1.11,0.36,-3.87,-47.44,-233.81
-6.69,-1.41,0.71,-3.31,-37.06,-222.25
-7.75,-1.54,1.11,-0.5,-17.31,-206.87
-9.61,-1.32,1.82,2.31,5.0,-190.75
-10.4,-1.41,1.99,5.69,25.19,-172.75
-11.36,-1.55,2.0,10.31,40.56,-152.87
-12.63,-1.64,1.68,13.44,49.56,-128.06
-14.79,-1.54,0.53,14.88,52.19,-96.87
-14.69,-1.4,0.01,14.88,51.31,-61.75
-14.3,-0.98,-0.59,14.5,50.75,-27.56
-13.77,-0.3,-1.37,12.94,46.06,5.69
-12.41,0.31,-2.37,10.81,32.63,41.56
-12.38,0.24,-2.71,9.56,14.06,79.06
-12.61,0.21,-2.89,6.37,-4.69,112.5
-12.09,0.21,-3.04,1.81,-22.56,144.81
-11.29,0.42,-2.86,-2.25,-38.38,175.06
-10.07,0.7,-2.46,-5.25,-54.31,199.75
-8.7,0.96,-2.11,-4.69,-69.87,220.37
-6.32,0.62,-0.66,1.62,-76.44,237.19
-5.24,0.39,-1.25,10.31,-59.75,250.06
-2.93,-0.15,0.22,10.56,-16.5,265.37
1.0,-1.32,3.32,8.88,33.75,276.56
12.45,-5.06,6.79,13.13,56.13,262.25
18.9,-7.3,4.76,21.81,44.69,222.69
24.62,-10.14,2.03,29.75,32.25,171.87
29.65,-12.58,-1.59,24.56,42.44,113.81
29.28,-9.76,-2.41,2.25,62.0,44.75
25.9,-5.71,-2.57,-22.06,59.69,-33.69
20.56,-2.51,-1.76,-25.81,31.06,-103.06
13.94,0.94,1.1,-22.81,0.25,-154.87
10.62,1.53,1.55,-17.75,-16.31,-197.5
6.98,1.71,1.27,-11.0,-26.75,-230.56
3.73,1.54,0.72,-5.81,-35.31,-246.37
-2.22,0.76,0.15,-1.06,-36.94,-253.62
-5.09,-0.1,0.1,6.31,-35.94,-253.87
-7.84,-0.95,-0.01,10.0,-37.38,-243.94
-10.83,-1.44,-0.25,7.31,-37.81,-225.56
-15.83,-1.48,-0.58,-0.94,-29.37,-198.56
-17.4,-1.25,-0.38,-12.63,-11.75,-164.62
-18.04,-1.09,0.01,-25.75,15.0,-130.75
-18.08,-1.71,1.59,-28.87,47.31,-99.75
-17.91,-2.31,1.17,-21.31,66.75,-64.75
-17.58,-2.44,0.35,-14.63,64.75,-18.12
-16.96,-1.91,-0.86,-17.87,47.69,33.5
-15.01,-0.75,-2.81,-22.69,24.81,82.37
-13.88,-0.42,-3.41,-21.12,1.12,126.94
-12.28,-0.48,-3.68,-18.56,-18.31,163.69
-10.34,-0.26,-3.43,-14.25,-31.12,189.62
-7.01,0.75,-2.47,-10.44,-41.19,207.31
-5.38,1.61,-2.51,-3.5,-40.63,232.31
-3.3,1.96,-3.54,2.12,-11.75,254.19
4.39,-0.08,1.48,-1.56,45.69,274.12
9.11,-1.17,5.41,-1.06,93.37,277.25
14.06,-2.57,7.45,10.94,82.31,252.81
