Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
7.12,-2.13,-7.51,-5.94,43.75,-15.88
7.16,-2.29,-6.84,-16.5,69.0,-37.94
8.76,-4.87,-4.58,-34.25,72.75,-30.75
8.31,-4.2,-3.26,-37.25,31.0,-64.25
5.14,-2.69,-1.61,-15.81,21.0,-70.0
5.89,-0.95,-2.72,5.19,-26.69,-22.94
7.43,-0.79,-3.34,6.62,5.75,-2.87
7.57,-0.68,-3.23,7.56,14.44,11.69
8.07,-1.1,-3.18,6.37,14.63,32.13
9.32,-1.4,-3.36,2.25,11.94,22.37
9.16,-1.49,-3.18,-2.94,6.62,4.81
8.56,-1.47,-2.78,-5.0,5.31,-1.5
8.37,-1.38,-2.62,-4.94,3.87,2.37
8.56,-1.47,-2.6,-1.0,1.5,1.5
8.49,-1.44,-2.65,-1.19,1.12,0.44
8.43,-1.47,-2.56,-1.06,1.25,1.5
8.44,-1.52,-2.53,0.31,0.75,1.12
8.46,-1.5,-2.62,0.88,1.37,0.62
8.49,-1.54,-2.58,-0.37,1.31,0.81
8.43,-1.58,-2.48,-1.06,1.81,1.06
8.6,-1.58,-2.48,-0.81,1.37,0.81
9.33,-1.67,-2.74,-0.5,0.62,-1.94
9.18,-1.64,-2.65,-1.06,1.06,-1.69
9.15,-1.62,-2.71,-0.81,-0.56,0.19
9.21,-1.62,-2.66,-0.75,0.44,0.44
9.26,-1.64,-2.64,0.5,0.5,1.06
9.15,-1.71,-2.71,1.25,0.0,-0.25
9.25,-1.72,-2.75,-0.56,0.5,2.06
9.28,-1.71,-2.66,-0.56,-0.25,0.31
8.97,-1.68,-2.8,0.37,-2.87,-0.37
9.17,-1.78,-2.73,0.5,-4.25,4.12
9.24,-1.77,-2.66,0.56,0.06,0.44
9.28,-1.81,-2.73,1.25,-0.94,-0.81
9.16,-1.78,-2.76,0.37,0.75,-2.69
9.82,-1.44,-3.15,1.25,-4.87,-3.06
12.89,-1.17,-4.5,-9.31,-11.94,-28.25
11.69,-1.26,-3.71,-20.56,-18.5,-77.37
8.38,-0.39,-3.03,-23.44,-33.25,-80.94
6.76,1.21,-2.73,-16.06,-2.37,-39.13
8.66,1.99,-3.51,-3.69,-5.81,-19.75
7.85,2.07,-3.67,-1.56,-4.19,-12.81
4.72,1.02,-2.74,-6.12,37.13,9.69
8.05,1.18,-1.52,-12.13,69.37,108.12
18.22,1.66,-4.25,19.0,-23.5,28.94
15.77,1.54,-5.66,-12.81,-31.44,-102.94
5.32,1.41,-2.47,-30.37,-34.88,-99.62
0.75,1.26,0.05,-0.81,-11.94,19.56
7.13,0.9,-1.75,30.81,43.56,119.69
19.68,1.32,-5.74,33.75,0.81,88.69
16.14,1.17,-5.39,-20.19,0.75,-91.62
5.03,1.24,-1.88,-22.31,-33.81,-99.81
0.62,0.81,-0.54,1.19,9.94,29.5
9.07,0.6,-1.37,3.62,83.75,133.69
18.74,0.4,-3.35,24.44,11.19,72.56
16.91,0.48,-3.9,-0.69,-9.19,-95.69
6.21,0.99,-1.97,-16.44,-43.19,-113.44
5.24,2.1,-1.36,0.31,-22.0,-24.81
8.22,3.01,-2.6,5.69,-3.87,5.44
9.72,3.24,-3.09,0.44,7.25,10.94
9.94,3.18,-2.9,-0.31,5.0,4.19
9.92,3.14,-2.84,-1.25,3.0,0.62
9.62,3.15,-2.79,-1.69,1.25,-1.69
9.55,3.09,-2.57,-4.75,1.37,-0.19
9.71,3.16,-2.61,-1.31,1.25,0.06
8.73,2.83,-2.64,0.94,-2.37,3.5
6.01,1.6,-1.66,0.94,6.37,17.19
5.61,-0.54,-1.42,13.81,19.62,63.94
8.87,-2.42,-2.13,31.44,37.56,87.06
10.71,-4.26,-1.42,40.19,34.5,144.75
11.28,-4.96,-2.78,45.25,-53.44,188.0
10.15,-6.73,-2.67,8.19,51.56,163.06
10.79,-7.16,-0.8,12.31,66.62,55.06
3.5,-6.23,-1.45,1.81,-59.19,19.31
4.52,-6.88,-0.75,-0.62,0.44,17.87
4.93,-7.4,-1.15,16.44,4.56,10.75
4.14,-7.68,-1.25,9.06,-29.19,1.19
3.64,-7.28,-0.98,-3.19,-10.75,1.94
3.8,-7.35,-0.92,0.13,-3.5,5.94
3.73,-7.57,-1.06,2.25,-2.06,4.69
3.79,-7.48,-1.1,-1.94,1.12,1.56
3.67,-7.52,-1.12,-1.5,-1.94,2.31
3.69,-7.44,-1.09,-2.56,2.56,3.56
3.65,-7.42,-1.08,-2.5,3.37,2.62
3.64,-7.45,-1.05,-1.19,2.87,3.69
3.68,-7.46,-1.14,-0.62,2.25,3.75
3.72,-7.49,-1.13,0.0,2.37,1.06
3.54,-9.07,-1.07,-0.19,0.94,-0.69
3.43,-9.07,-1.07,0.62,-1.87,-1.94
3.37,-9.1,-0.96,2.12,-0.44,-1.5
3.49,-9.11,-1.11,0.88,-1.87,1.94
3.47,-9.06,-1.12,-1.75,-4.69,0.88
3.33,-8.98,-0.96,-1.37,-2.56,-1.25
3.3,-9.04,-1.0,1.69,-1.87,0.31
3.39,-9.1,-1.09,0.06,-0.06,0.25
3.26,-9.11,-1.03,-1.75,1.06,-0.56
3.39,-9.12,-1.11,-1.25,2.06,2.5
3.48,-9.09,-1.12,-2.0,1.0,-0.31
3.38,-9.05,-1.05,-1.62,1.25,-0.88
3.36,-9.04,-1.12,-0.19,2.06,0.94
3.55,-9.1,-1.15,0.25,0.88,0.81
