Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-0.1,0.4,0.5,6.31,-28.31,5.94
-0.78,0.56,0.79,6.31,-28.31,5.94
-2.05,0.97,-0.03,9.25,-47.5,7.44
-1.84,0.75,-0.37,11.94,-52.5,9.5
-1.14,0.45,-0.47,9.0,-33.0,10.0
0.86,0.52,-0.67,3.44,-10.5,13.13
1.17,0.63,-0.54,1.5,1.37,17.87
0.72,0.74,0.07,1.94,3.75,20.06
0.12,0.81,0.15,3.81,-2.5,20.12
-0.14,0.31,0.18,6.25,-9.44,19.81
-0.19,0.31,0.39,5.31,-4.0,18.37
0.33,0.36,0.23,2.75,0.25,16.87
0.66,0.33,0.48,3.5,-1.25,16.31
0.55,0.19,0.6,4.81,-6.44,14.31
0.69,-0.05,0.26,8.31,-12.81,12.06
0.84,-0.22,0.16,10.5,-12.63,9.94
1.12,-0.27,-0.06,10.81,-8.69,7.12
1.04,-0.36,0.02,10.44,-8.19,5.25
0.85,-0.46,0.04,10.38,-11.13,3.12
0.5,-0.49,0.21,11.31,-15.25,0.75
0.61,-0.54,0.22,11.5,-13.19,-2.06
0.96,-0.61,0.06,10.44,-4.19,-5.56
1.27,-0.66,0.34,9.25,6.19,-8.5
1.38,-0.74,0.43,9.0,12.75,-10.69
1.18,-0.85,0.18,8.94,12.06,-12.25
0.91,-0.88,0.2,9.75,6.25,-13.0
0.63,-0.97,0.07,10.44,-0.25,-14.75
0.47,-1.08,0.1,10.44,-4.25,-16.75
0.35,-1.12,0.01,10.19,-4.56,-18.44
0.48,-1.14,0.03,8.56,-2.06,-19.5
0.41,-1.03,0.02,7.37,-1.0,-19.56
0.2,-1.04,-0.18,7.25,-2.5,-19.94
0.04,-1.09,-0.31,7.69,-5.75,-19.94
-0.11,-1.04,-0.43,7.81,-9.63,-19.62
-0.3,-1.0,-0.48,6.69,-12.25,-19.12
-0.52,-0.93,-0.76,5.37,-13.56,-18.19
-0.61,-0.95,-0.73,3.5,-13.5,-17.44
-0.68,-0.99,-0.8,2.25,-12.5,-17.06
-0.7,-1.01,-0.79,0.0,-9.75,-17.19
-0.75,-1.07,-0.74,-2.25,-5.5,-16.94
-0.58,-1.05,-0.71,-4.44,4.62,-18.12
-0.31,-0.93,-0.57,-7.69,16.06,-19.0
-0.17,-0.89,-0.5,-8.69,22.06,-17.75
-0.14,-0.83,-0.34,-8.25,24.87,-17.0
-0.12,-0.83,-0.39,-7.56,25.12,-17.31
-0.08,-0.82,-0.43,-7.69,22.69,-17.31
-0.13,-0.67,-0.4,-7.12,18.5,-17.06
-0.21,-0.56,-0.36,-6.25,13.25,-17.19
-0.32,-0.5,-0.46,-5.31,8.31,-17.62
-0.34,-0.5,-0.49,-4.31,4.75,-17.87
-0.59,-0.25,-0.56,-4.44,2.62,-17.69
-0.83,-0.1,-0.65,-4.62,0.75,-16.94
-0.95,0.04,-0.62,-4.62,-1.5,-16.37
-1.09,0.11,-0.32,-3.56,-1.37,-15.31
-1.35,0.2,-0.16,-2.94,0.94,-13.25
-1.26,0.23,-0.55,-3.12,3.37,-10.31
-1.02,0.39,-0.77,-3.94,7.06,-8.13
-0.57,0.61,-0.34,-5.37,10.13,-6.12
-0.48,0.53,-0.26,-4.37,9.75,-3.5
-0.54,0.49,-0.29,-3.25,5.12,-0.75
-0.67,0.5,-0.35,-3.0,-0.19,0.62
-0.83,0.63,-0.5,-2.81,-3.56,1.69
-0.78,0.64,-0.52,-3.19,-4.0,2.75
-0.6,0.65,-0.5,-3.81,-3.5,4.12
-0.57,0.61,-0.43,-4.12,-3.25,6.31
-0.48,0.75,-0.33,-4.44,-2.94,8.13
-0.46,0.8,-0.29,-4.87,-1.81,9.25
-0.39,0.84,-0.28,-5.12,-0.75,10.75
-0.42,0.91,-0.21,-4.5,-0.5,12.19
-0.32,1.0,-0.23,-4.69,0.06,13.44
-0.15,0.91,-0.14,-4.87,1.69,14.06
-0.07,0.97,-0.1,-4.56,2.56,14.88
-0.05,1.09,-0.05,-4.31,2.25,15.69
0.0,1.1,0.02,-3.75,3.31,15.81
0.04,1.07,0.02,-3.62,4.62,15.38
0.15,1.08,-0.11,-3.25,5.75,14.94
0.45,1.0,-0.25,-3.44,7.0,14.63
0.65,0.92,-0.36,-3.56,7.56,13.81
0.89,0.84,-0.41,-4.0,7.62,12.56
1.06,0.77,-0.31,-4.56,5.87,11.19
0.67,0.83,0.08,-4.44,0.44,10.06
0.31,0.73,0.18,-2.94,-7.37,8.81
-0.04,0.58,0.37,-1.37,-13.44,7.44
-0.43,0.49,0.6,-1.12,-18.06,5.81
-1.38,1.22,0.21,-1.12,-26.62,5.31
-1.46,0.99,0.12,1.0,-37.81,7.62
-1.24,0.6,0.18,2.87,-30.56,9.19
-0.41,0.45,0.06,0.56,-13.88,9.63
-0.02,0.62,-0.37,0.5,12.31,15.94
0.51,0.44,-0.82,0.5,12.31,15.94
1.05,0.08,-1.27,0.44,24.75,17.06
1.69,-0.24,-0.64,-1.69,33.38,16.5
1.22,-0.11,-0.01,-3.69,32.13,16.12
0.65,0.01,0.07,-2.0,1.12,15.69
0.24,0.02,0.11,-2.0,1.12,15.69
-0.45,0.11,0.14,-1.0,-6.75,12.5
-0.1,0.15,0.18,-2.25,-9.13,8.5
-0.29,0.35,0.74,-3.5,-7.81,6.62
0.03,0.6,0.06,-1.31,-13.56,7.69
-0.14,0.5,0.0,-1.31,-13.56,7.69
