Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-2.78,-3.29,2.75,-9.5,-26.81,-12.75
-2.64,-3.76,2.7,-9.06,-27.19,-4.25
-2.62,-4.15,2.63,-9.56,-26.12,4.31
-2.67,-4.55,2.37,-10.88,-22.37,13.06
-2.72,-4.51,2.27,-13.0,-15.81,22.06
-2.7,-4.33,2.16,-14.88,-7.44,30.44
-2.7,-4.07,2.15,-16.0,1.56,37.56
-2.81,-3.94,1.91,-15.56,11.69,43.5
-2.79,-4.26,1.79,-14.0,22.44,49.25
-2.56,-4.73,1.67,-11.88,33.5,55.38
-2.29,-5.13,1.59,-11.38,42.5,61.56
-1.96,-4.84,1.54,-12.63,48.13,67.12
-1.93,-4.04,1.55,-15.19,52.31,71.31
-1.97,-3.2,1.48,-17.19,56.06,74.12
-1.98,-2.02,1.54,-17.44,59.25,75.37
-1.87,-1.68,1.44,-16.56,60.88,76.25
-1.79,-1.42,1.4,-15.31,59.81,76.5
-1.68,-1.21,1.31,-13.38,56.31,76.5
-1.48,-1.24,1.01,-10.69,51.0,76.37
-1.3,-1.39,0.83,-5.81,39.5,74.75
-1.09,-1.63,0.77,-4.81,35.25,72.94
-0.94,-1.88,0.81,-3.06,32.0,70.37
-0.78,-2.42,0.95,-3.06,32.0,70.37
-0.68,-2.75,1.02,0.06,29.5,66.69
-0.78,-3.17,1.06,2.31,28.62,57.5
-1.18,-3.64,0.94,-1.69,34.0,52.88
-1.42,-3.49,0.95,-6.31,42.38,46.63
-1.68,-3.09,0.92,-6.31,42.38,46.63
-1.94,-2.48,0.93,-9.63,51.56,39.25
-2.01,-1.01,1.12,-10.56,67.06,27.5
-1.99,-0.31,1.1,-8.69,71.69,24.56
-2.05,0.29,1.12,-7.69,73.94,24.56
-2.0,0.83,1.19,-7.69,73.94,24.56
-1.74,1.6,1.31,-6.0,73.12,25.75
-1.67,1.95,1.34,-4.25,68.56,26.87
-1.64,2.28,1.37,-2.06,61.88,28.19
-1.6,2.79,1.59,0.25,53.94,30.06
-1.53,3.02,1.64,3.06,44.69,32.44
-1.51,3.15,1.74,5.31,34.88,34.75
-1.44,3.22,1.81,7.19,24.75,37.13
-1.49,3.41,1.87,8.69,15.88,39.56
-1.57,3.57,1.75,9.81,9.19,41.88
-1.7,3.47,1.68,11.25,7.12,44.06
-1.58,3.79,1.56,12.56,9.81,47.31
-1.49,3.04,1.37,13.38,8.81,52.75
-1.33,3.85,1.3,9.25,7.31,52.69
-1.76,3.89,1.1,11.25,7.69,51.63
-1.25,3.62,1.06,9.75,10.63,52.06
-0.76,3.09,1.18,5.44,14.56,54.31
-0.33,3.04,1.12,5.75,18.12,56.63
0.11,2.99,1.19,9.13,20.31,57.19
0.55,2.52,0.87,12.44,19.69,54.06
0.96,2.17,0.76,12.63,16.62,53.38
1.26,1.75,0.56,12.81,13.06,54.69
1.84,1.44,0.56,14.88,7.25,50.69
1.73,0.76,0.2,17.56,-1.69,43.44
1.77,0.3,0.03,17.87,-8.75,42.94
2.09,-0.05,-0.08,16.56,-11.88,46.63
2.11,-0.52,-0.11,15.5,-12.88,49.75
2.43,-1.48,-0.04,15.56,-14.31,51.0
2.66,-1.98,-0.02,15.19,-16.87,49.06
2.84,-2.18,-0.02,15.31,-17.81,41.81
2.63,-2.04,0.03,14.81,-15.44,32.19
2.67,-1.79,0.02,13.56,-11.06,25.5
2.7,-1.35,0.04,11.44,-5.25,18.06
2.8,-0.78,0.0,10.0,-0.25,9.0
1.81,0.14,-0.04,9.69,5.62,4.31
1.55,0.16,-0.14,10.88,12.75,9.5
2.15,-0.15,-0.28,13.56,20.19,14.69
1.84,-1.07,-0.53,17.0,22.5,14.88
3.1,-2.46,-1.09,15.06,21.0,6.5
2.82,-2.69,-1.51,11.75,14.94,-0.62
3.51,-2.12,-1.27,7.19,14.81,0.62
3.12,-1.88,-1.19,6.06,13.75,4.19
3.42,-1.75,-0.67,-1.69,14.94,6.19
3.37,-1.67,-0.36,-6.75,14.63,2.62
3.2,-1.51,-0.21,-6.0,9.56,-3.37
2.9,-0.51,0.18,-5.37,2.37,-9.88
2.68,-0.23,0.37,-3.81,-6.87,-19.87
2.49,-0.32,0.38,1.25,-18.81,-32.56
2.25,-0.76,0.41,7.37,-32.69,-43.38
2.52,-1.87,0.1,11.94,-49.38,-51.5
2.61,-2.27,0.05,14.63,-67.37,-61.44
2.37,-2.53,0.0,17.69,-87.81,-70.87
2.08,-2.92,0.01,21.56,-106.94,-74.56
2.42,-3.21,0.51,21.56,-121.25,-78.94
1.81,-2.75,1.04,21.25,-135.81,-96.12
0.57,-2.72,1.05,24.56,-147.06,-103.44
-0.49,-2.39,1.0,8.63,-142.0,-99.37
-0.92,-1.78,0.96,-6.75,-123.75,-94.94
-0.93,-1.56,1.82,-19.62,-95.31,-87.94
-0.39,-0.72,1.99,-24.81,-78.37,-95.37
-1.17,-0.02,2.56,-24.25,-66.37,-102.75
-1.0,0.56,2.45,-17.56,-68.69,-117.19
-1.83,1.05,2.44,-8.19,-75.94,-128.94
-2.26,1.27,2.33,-3.69,-78.81,-126.19
-2.75,1.44,2.34,-6.69,-70.31,-118.25
-2.33,1.6,2.62,-11.81,-57.81,-114.12
-2.34,1.86,2.79,-9.63,-54.19,-122.0
-2.73,2.08,2.98,-6.0,-54.0,-128.0
-3.0,2.27,3.29,-3.94,-53.75,-125.94
