Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
0.17,0.24,-0.05,-6.87,-9.25,20.31
0.18,0.25,-0.07,-7.06,-9.13,20.06
0.19,0.28,-0.01,-7.19,-9.31,19.87
0.2,0.23,-0.04,-7.0,-9.31,19.5
0.19,0.24,-0.05,-7.25,-9.38,19.25
0.2,0.24,0.0,-7.37,-9.38,19.12
0.19,0.19,-0.03,-7.25,-9.44,19.06
0.18,0.21,-0.02,-7.5,-9.38,18.81
0.15,0.2,0.0,-7.87,-8.94,18.75
0.13,0.24,-0.05,-7.87,-8.19,18.19
0.12,0.2,-0.02,-7.87,-7.75,17.75
0.07,0.2,0.0,-7.75,-7.31,17.69
0.04,0.21,0.0,-7.56,-7.44,17.5
0.01,0.21,0.0,-7.37,-7.5,17.5
-0.03,0.18,-0.01,-7.69,-7.37,17.31
-0.06,0.18,-0.01,-7.5,-7.31,16.69
-0.06,0.16,-0.03,-7.25,-6.81,16.31
-0.03,0.15,0.0,-7.06,-6.56,15.94
-0.09,0.11,-0.02,-6.87,-6.44,15.75
-0.1,0.13,-0.05,-6.62,-6.37,15.56
-0.09,0.16,-0.07,-6.37,-6.62,15.69
-0.14,0.13,-0.07,-6.31,-6.31,15.75
-0.13,0.11,-0.08,-5.87,-6.5,15.94
-0.13,0.12,-0.09,-5.81,-6.06,16.19
-0.12,0.14,-0.11,-5.87,-5.81,15.44
-0.14,0.11,-0.07,-5.62,-5.81,15.44
-0.15,0.07,-0.09,-5.12,-6.06,15.31
-0.12,0.07,-0.09,-5.06,-5.94,15.19
-0.1,0.06,-0.14,-5.19,-5.56,15.0
-0.13,0.07,-0.13,-5.25,-5.25,14.75
-0.13,0.07,-0.12,-4.87,-5.69,14.88
-0.13,0.04,-0.13,-4.87,-5.69,14.56
-0.16,0.05,-0.19,-5.0,-5.37,14.25
-0.22,0.13,-0.15,-4.75,-5.25,13.81
-0.21,0.06,-0.18,-4.37,-5.37,13.5
-0.21,0.11,-0.16,-4.37,-5.81,13.69
-0.21,0.1,-0.24,-4.25,-5.62,13.38
-0.18,0.08,-0.18,-4.69,-5.62,13.38
-0.2,0.13,-0.13,-4.75,-5.75,13.06
-0.26,0.12,-0.14,-4.44,-6.06,12.81
-0.24,0.14,-0.14,-4.44,-6.37,12.5
-0.27,0.17,-0.13,-4.87,-5.62,12.13
-0.29,0.21,-0.14,-5.06,-5.06,11.81
-0.29,0.22,-0.11,-4.69,-4.69,11.38
-0.19,0.19,-0.17,-4.62,-4.81,11.44
-0.15,0.21,-0.14,-4.56,-4.94,11.25
-0.17,0.23,-0.1,-4.5,-5.0,11.31
-0.23,0.21,-0.1,-3.69,-6.0,11.13
-0.22,0.19,-0.14,-3.37,-6.37,10.63
-0.17,0.19,-0.13,-3.69,-5.69,10.25
-0.12,0.22,-0.13,-4.06,-4.31,10.19
-0.1,0.22,-0.1,-3.94,-3.56,9.81
-0.09,0.19,-0.1,-3.5,-3.69,9.25
-0.08,0.2,-0.12,-3.69,-3.75,8.81
-0.09,0.21,-0.1,-3.62,-3.37,8.25
-0.1,0.18,-0.04,-3.37,-3.37,7.94
-0.12,0.18,-0.05,-3.19,-3.37,7.25
-0.14,0.2,-0.05,-2.94,-3.0,6.37
-0.17,0.21,-0.05,-2.94,-2.44,5.75
-0.14,0.23,-0.05,-2.81,-1.69,5.19
-0.15,0.25,-0.03,-2.62,-1.37,4.75
-0.22,0.28,-0.06,-2.19,-1.37,3.87
-0.23,0.28,-0.04,-1.81,-1.62,3.62
-0.2,0.29,-0.1,-1.25,-1.87,3.12
-0.2,0.31,-0.07,-1.0,-1.56,2.69
-0.21,0.25,-0.04,-0.81,-0.81,2.31
-0.22,0.29,-0.07,-0.62,-0.19,1.81
-0.2,0.29,-0.06,-0.44,0.37,1.25
-0.18,0.25,-0.05,-0.19,0.94,0.62
-0.13,0.21,-0.08,0.13,1.31,0.19
-0.1,0.15,-0.11,0.31,1.44,-0.37
-0.11,0.1,-0.07,0.81,0.88,-0.94
-0.12,0.01,-0.05,1.31,0.69,-1.62
-0.11,-0.07,-0.05,1.5,0.44,-1.87
-0.11,-0.18,0.0,1.31,1.25,-2.06
-0.09,-0.22,0.01,0.62,2.56,-2.31
-0.12,-0.23,0.01,0.0,4.06,-2.19
-0.11,-0.23,0.01,-0.31,5.62,-1.69
-0.13,-0.22,0.02,-0.5,6.69,-1.44
-0.14,-0.21,-0.02,-0.37,6.75,-1.25
-0.14,-0.18,-0.03,-0.19,6.75,-0.94
-0.18,-0.11,-0.02,0.13,6.5,-0.62
-0.25,-0.03,-0.08,0.69,6.06,-0.62
-0.27,0.02,-0.13,1.25,5.56,-1.12
-0.26,0.04,-0.17,2.19,5.37,-0.94
-0.24,0.14,-0.23,2.94,5.44,-1.06
-0.2,0.15,-0.29,3.44,5.0,-1.12
-0.2,0.15,-0.29,4.19,4.12,-1.69
-0.17,0.17,-0.36,4.81,3.37,-2.44
-0.14,0.17,-0.39,5.25,2.31,-2.75
-0.13,0.18,-0.4,5.12,1.56,-2.94
-0.06,0.17,-0.39,4.75,1.5,-3.56
-0.06,0.17,-0.39,3.5,1.5,-4.06
0.02,0.14,-0.37,3.5,1.5,-4.06
0.04,0.15,-0.33,2.69,1.37,-4.12
0.04,0.15,-0.33,2.12,1.25,-4.44
0.08,0.13,-0.31,1.5,1.19,-4.94
0.06,0.1,-0.23,0.06,1.75,-5.69
0.08,0.1,-0.2,0.06,1.75,-5.69
0.06,0.09,-0.21,-0.62,2.12,-6.37
