Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-2.02,-0.73,0.15,-44.5,11.31,-16.87
-2.01,-0.74,-0.2,-43.5,19.19,-20.25
-1.78,-0.69,-0.45,-43.94,28.19,-23.62
-1.61,-0.67,-0.65,-44.56,37.06,-26.69
-1.48,-0.66,-0.36,-45.81,41.63,-28.62
-1.29,-0.53,-0.06,-47.94,43.56,-29.81
-0.96,-0.3,0.08,-49.81,43.44,-31.81
-1.1,0.0,0.16,-51.38,39.19,-33.19
-1.22,0.26,0.2,-53.19,32.19,-33.56
-1.51,0.49,0.19,-54.75,26.75,-33.44
-1.72,0.63,0.07,-55.81,25.12,-33.38
-1.82,1.09,0.01,-57.69,25.75,-31.62
-1.8,1.25,-0.02,-59.25,26.37,-29.12
-1.64,1.44,0.06,-59.44,26.25,-26.75
-1.36,1.47,0.19,-58.44,27.25,-25.06
-1.06,1.52,0.38,-56.06,27.5,-24.44
-0.84,1.54,0.52,-52.56,27.19,-25.06
-0.74,1.53,0.55,-49.06,28.12,-25.0
-0.63,1.59,0.48,-45.38,27.87,-24.37
-0.73,1.49,0.18,-40.31,27.06,-24.0
-0.82,1.35,-0.14,-35.38,26.31,-23.25
-0.85,1.27,-0.39,-31.69,27.31,-22.06
-0.69,1.42,-0.62,-29.25,28.62,-20.56
-0.68,1.39,-0.56,-26.69,28.75,-18.12
-0.55,1.17,-0.45,-23.69,26.81,-15.81
-0.31,1.0,-0.42,-20.44,24.5,-13.63
-0.2,0.81,-0.42,-18.5,22.31,-11.69
-0.4,0.76,-0.63,-16.87,20.69,-8.38
-0.51,0.7,-0.67,-16.06,20.69,-4.44
-0.55,0.69,-0.75,-16.56,23.06,-0.81
-0.6,0.65,-0.81,-16.25,27.19,2.87
-0.55,0.86,-1.08,-15.19,30.87,6.75
-0.72,1.26,-1.39,-14.81,31.87,9.19
-1.17,2.06,-1.64,-14.63,31.75,11.81
-1.05,2.42,-1.54,-14.19,32.63,16.31
-1.15,2.71,-1.52,-13.88,32.06,20.81
-1.24,2.99,-1.51,-14.25,31.25,23.75
-1.02,3.35,-1.14,-16.44,33.13,26.62
-0.85,3.32,-0.64,-17.5,35.56,29.69
-0.32,3.27,0.0,-17.37,38.13,31.75
0.1,3.29,0.4,-15.94,38.38,32.31
0.15,3.27,0.34,-14.19,32.75,32.81
0.28,3.64,0.1,-13.19,25.81,31.06
0.25,4.05,0.27,-13.13,19.62,29.37
1.01,5.31,1.37,-13.75,14.0,28.75
1.81,5.83,1.76,-14.0,10.44,30.06
1.59,5.89,1.27,-13.38,7.37,31.37
0.88,5.31,0.51,-13.0,-3.75,32.69
1.69,2.94,1.32,-14.56,-17.06,42.31
3.15,1.09,3.36,-18.94,-22.12,55.38
5.49,-0.68,5.64,-23.37,-18.56,62.44
6.82,-2.4,6.99,-21.87,-18.31,60.31
6.01,-4.78,5.66,-15.44,-35.69,52.13
4.46,-4.33,4.73,-9.25,-71.19,48.13
3.51,-3.58,3.89,-6.25,-97.94,47.5
2.12,-2.28,1.77,-4.25,-105.81,40.44
0.92,-1.62,0.91,1.81,-105.94,29.56
0.08,-1.15,0.66,7.94,-101.19,15.5
-0.07,-0.75,0.76,12.75,-89.19,5.87
0.61,-0.19,1.59,16.62,-73.56,-3.0
0.9,-0.42,2.3,36.0,-50.19,-17.69
1.08,-0.85,2.61,36.0,-50.19,-17.69
1.21,-1.19,2.77,46.38,-44.31,-22.0
0.83,-1.37,2.94,52.25,-42.38,-29.19
0.63,-1.32,2.98,57.06,-42.69,-35.31
0.32,-1.12,2.92,57.44,-38.81,-42.0
0.22,-0.96,2.65,57.44,-38.81,-42.0
0.02,-0.91,2.16,57.19,-35.13,-45.19
0.07,-0.85,1.97,56.81,-23.31,-52.5
0.14,-0.72,1.74,55.13,-21.31,-57.13
0.11,-0.65,1.33,54.56,-23.56,-62.25
-0.1,-0.78,1.22,54.56,-23.56,-62.25
-0.3,-0.81,1.24,52.56,-29.31,-72.5
-0.58,-0.89,1.41,51.25,-29.19,-77.31
