Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
1.93,-2.39,2.72,-17.37,-1.56,-22.37
1.87,-2.21,2.76,-20.31,3.56,-22.25
2.02,-1.86,2.65,-20.37,9.13,-21.87
2.24,-1.92,2.6,-17.75,10.88,-21.81
2.5,-2.12,2.55,-13.69,8.06,-22.06
2.65,-2.62,2.46,-10.06,1.0,-22.81
2.86,-2.97,2.65,-8.75,-7.75,-23.12
3.17,-3.47,2.97,-9.75,-13.31,-23.81
3.45,-3.93,3.33,-12.75,-14.94,-23.56
3.66,-4.55,3.49,-17.12,-13.69,-22.31
3.62,-4.75,3.4,-22.37,-11.94,-20.44
3.33,-4.89,3.17,-27.19,-9.31,-18.5
2.97,-4.9,2.85,-30.56,-5.44,-16.87
2.33,-4.62,1.92,-33.25,-0.69,-14.25
1.88,-4.42,1.37,-35.44,4.0,-11.56
1.35,-4.17,0.85,-36.25,7.5,-9.63
0.42,-3.49,0.08,-35.81,11.06,-7.75
0.06,-3.06,-0.18,-35.25,15.44,-6.06
-0.24,-2.69,-0.34,-34.56,19.69,-4.19
-0.42,-2.34,-0.37,-34.0,24.06,-2.81
-0.76,-1.8,-0.1,-33.38,27.37,-1.69
-0.97,-1.64,-0.04,-31.87,28.62,-0.88
-1.15,-1.53,0.12,-29.31,27.44,0.0
-1.31,-1.48,0.27,-26.06,24.62,0.81
-1.7,-1.54,0.41,-22.56,20.69,0.94
-1.8,-1.54,0.33,-19.06,14.88,1.31
-1.84,-1.53,0.29,-15.69,8.94,1.37
-2.04,-1.47,0.12,-12.25,2.81,0.06
-2.13,-1.43,0.11,-9.31,-2.44,-1.31
-2.24,-1.38,0.05,-6.81,-6.31,-2.75
-2.35,-1.28,0.0,-4.62,-9.0,-4.56
-2.59,-1.18,-0.06,-2.56,-11.25,-6.31
-2.7,-1.12,-0.02,-0.25,-13.06,-8.38
-2.82,-1.05,0.06,2.25,-14.0,-9.75
-2.91,-1.02,0.17,5.56,-12.5,-11.31
-2.87,-0.89,0.33,8.56,-9.81,-12.81
-2.67,-0.81,0.49,11.38,-6.81,-13.63
-2.48,-0.79,0.63,14.31,-3.94,-14.56
-2.27,-0.73,0.72,17.31,-1.87,-14.94
-1.72,-0.61,0.95,19.56,-0.81,-14.88
-1.42,-0.65,1.02,21.81,0.31,-14.56
-1.19,-0.64,1.15,23.37,0.44,-14.63
-0.62,-0.53,1.34,24.0,0.37,-14.44
-0.35,-0.49,1.48,24.56,-1.0,-14.25
-0.06,-0.53,1.63,24.31,-2.62,-14.06
0.14,-0.6,1.88,24.0,-2.62,-12.88
0.72,-0.76,2.14,23.0,-2.0,-11.06
1.14,-0.88,2.41,21.25,-0.44,-8.5
1.61,-1.06,2.72,19.37,1.25,-5.37
1.97,-1.32,2.84,18.62,3.87,-3.75
2.13,-1.59,2.4,18.69,5.87,-3.31
1.96,-1.46,1.85,19.0,7.0,-4.0
1.82,-1.43,1.13,19.87,7.37,-4.75
1.15,-0.76,0.12,19.75,8.13,-7.37
0.69,-0.26,0.04,19.5,8.94,-11.31
0.32,0.33,0.34,19.5,10.69,-14.69
0.38,0.95,1.02,19.69,14.94,-16.0
1.86,1.43,2.55,20.31,20.81,-15.69
2.8,0.99,3.4,20.31,24.94,-11.69
3.91,0.38,4.41,18.5,23.12,-5.25
4.91,-0.53,5.29,17.81,18.75,-0.37
5.21,-2.35,5.15,18.06,13.19,0.37
4.6,-2.93,4.35,16.62,6.19,-1.94
3.99,-3.19,3.39,14.63,1.75,-5.25
3.13,-3.23,2.43,14.81,-0.19,-8.5
1.29,-2.68,1.09,16.06,-4.5,-10.13
0.45,-2.24,0.85,18.87,-9.94,-11.25
-0.03,-1.87,0.88,23.0,-11.06,-11.0
0.0,-1.56,1.64,26.69,-5.81,-8.63
0.69,-1.61,2.3,26.87,2.87,-4.5
1.24,-1.88,2.97,23.62,9.38,2.81
1.77,-2.17,3.49,20.75,13.06,10.06
2.23,-2.84,4.08,17.06,14.88,16.06
2.19,-3.2,4.12,12.94,14.31,22.81
1.84,-3.44,4.05,9.69,11.0,28.19
1.44,-3.58,3.93,7.87,5.94,31.19
0.71,-3.77,3.68,7.37,1.0,34.19
0.28,-3.77,3.4,7.19,-3.06,36.13
-0.02,-3.72,3.12,7.25,-6.31,37.19
-0.38,-3.9,2.14,7.81,-7.94,38.19
-0.55,-3.97,1.67,8.44,-6.87,37.81
-0.6,-3.98,1.31,7.75,-5.0,36.94
-0.68,-3.94,1.08,6.75,-2.62,35.5
-0.95,-3.69,0.81,6.37,-0.69,32.56
-1.19,-3.53,0.76,6.5,1.12,29.44
-1.4,-3.42,0.71,7.06,3.37,25.94
-1.59,-3.28,0.7,7.56,5.94,22.94
-1.95,-2.83,0.66,7.56,8.13,19.94
-2.09,-2.58,0.63,8.06,9.56,16.81
-2.21,-2.28,0.62,8.56,10.06,13.75
-2.26,-2.05,0.65,9.0,9.56,11.0
-2.01,-1.79,0.68,9.94,8.19,9.25
-1.91,-1.72,0.68,10.5,5.44,7.19
-1.81,-1.67,0.69,11.19,1.0,4.87
-1.83,-1.63,0.73,11.69,-3.44,2.06
-1.89,-1.57,0.76,12.13,-7.81,-1.25
-1.95,-1.46,0.76,12.31,-12.19,-4.19
-2.0,-1.4,0.83,11.88,-16.06,-7.12
-1.86,-1.15,1.18,11.56,-19.31,-9.13
-1.61,-1.04,1.52,10.94,-21.25,-10.88
-1.34,-0.96,1.87,9.81,-21.69,-12.69
