Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
0.14,-0.03,0.0,0.81,-5.94,-3.75
0.12,-0.03,0.08,0.81,-5.94,-3.75
-0.1,-0.08,0.11,1.44,-8.25,-3.56
-0.59,-0.47,-0.26,-0.69,-3.62,-1.12
0.21,-0.29,0.17,-0.37,-0.37,-3.56
-0.25,0.03,0.2,-1.0,-7.31,0.13
-0.79,-0.12,0.26,-1.0,-7.31,0.13
-0.79,-0.08,0.16,-1.75,-8.31,2.87
-0.84,-0.19,0.09,-0.62,0.88,5.87
-0.67,-0.25,0.02,-0.62,4.94,6.69
-0.25,-0.21,0.08,-0.56,7.31,6.12
0.16,-0.16,0.2,-0.56,7.31,6.12
0.45,-0.12,0.2,-0.31,7.62,5.19
0.67,-0.09,0.09,-1.31,3.37,1.44
0.35,0.04,-0.34,-1.31,0.94,-0.69
0.0,0.07,-0.17,-1.0,-1.62,-1.19
-0.02,0.08,0.13,-1.0,-1.62,-1.19
0.13,0.02,0.19,-0.88,-1.56,-1.37
0.01,-0.05,-0.08,-1.12,-0.94,-1.62
0.04,-0.07,-0.07,-1.44,-1.06,-1.75
0.17,-0.17,-0.07,-1.75,-0.94,-2.06
0.39,-0.25,0.14,-2.06,0.13,-3.37
-0.46,-0.04,-0.08,-2.75,-2.87,-4.56
-0.7,-0.07,-0.02,-3.5,-7.62,-2.87
-0.72,-0.03,0.07,-3.69,-5.56,-1.19
-0.61,-0.13,0.08,-3.25,0.19,0.0
-0.26,-0.13,0.15,-3.44,3.44,1.06
0.03,-0.18,0.15,-3.19,5.0,1.62
0.25,-0.16,0.34,-2.69,5.37,1.37
0.35,-0.04,0.51,-1.56,4.56,0.5
0.5,0.0,0.35,-1.06,3.19,-0.44
0.22,0.04,0.12,-0.5,0.88,-1.75
-0.12,0.11,0.04,-0.06,-2.12,-2.44
-0.39,0.07,0.05,0.25,-3.06,-2.37
-0.61,-0.01,-0.05,0.25,-3.0,-1.56
-0.35,-0.12,-0.09,-0.37,-1.19,0.0
0.0,-0.18,-0.06,-0.94,1.94,0.25
0.19,-0.22,0.15,-0.94,2.81,-0.69
-0.41,-0.15,0.11,-0.94,-2.44,-1.25
-0.52,-0.13,0.13,-1.19,-5.81,0.37
-0.58,-0.17,0.13,-1.37,-3.37,1.87
-0.27,-0.23,0.29,-0.88,1.25,3.25
-0.06,-0.16,0.35,-0.62,3.06,4.0
0.17,-0.15,0.25,-0.5,2.44,4.62
0.63,-0.17,0.14,-0.94,2.06,4.25
0.67,-0.17,0.27,-0.88,0.44,2.5
0.46,-0.07,0.26,-0.75,-3.06,0.5
0.24,0.03,0.1,-0.81,-4.69,-0.69
-0.09,0.07,0.18,-0.31,-5.5,-1.5
-0.21,0.02,0.29,0.31,-5.75,-2.12
0.03,0.07,0.34,1.19,-3.87,-2.56
0.27,0.25,0.32,3.87,-0.44,-4.62
-0.12,-0.11,-0.33,5.44,0.44,-6.37
-0.53,-0.26,-0.62,4.25,1.0,-6.56
-0.71,-0.25,-0.85,1.37,2.69,-5.25
-0.73,-0.22,-0.22,-2.25,3.81,-2.06
-0.72,-0.27,0.07,-4.81,0.81,1.94
-0.48,-0.25,0.16,-5.37,-0.06,5.0
-0.34,-0.22,0.35,-4.44,1.44,5.69
0.12,-0.31,0.26,-2.87,4.0,6.12
0.15,-0.27,0.35,-1.75,5.25,5.25
0.25,-0.18,0.41,-0.88,3.94,4.94
0.25,-0.06,0.38,0.06,2.56,3.94
-0.04,0.0,0.13,1.06,1.44,3.12
0.0,-0.02,0.13,1.44,1.31,2.94
0.13,0.01,0.28,1.81,1.75,2.5
-0.02,0.02,0.18,2.06,0.75,2.12
0.0,0.03,0.2,2.56,-0.37,2.0
0.05,0.0,0.27,3.19,-0.75,1.69
-0.03,-0.03,0.2,3.62,-1.06,1.06
0.04,-0.01,0.3,3.56,-0.69,1.06
0.09,0.05,0.24,3.75,0.37,0.69
0.0,0.02,0.2,4.25,0.69,0.13
-0.03,-0.04,0.08,4.56,1.75,-0.37
-0.02,-0.07,-0.34,4.06,2.62,-0.5
0.03,-0.14,-0.48,2.94,3.31,-0.62
-0.13,-0.19,-0.57,1.69,2.56,-1.12
-0.3,-0.18,-0.26,0.25,0.94,-0.94
-0.2,-0.15,-0.13,-0.88,1.75,-0.5
-0.06,-0.21,-0.04,-1.44,2.62,-0.06
0.04,-0.23,0.04,-1.62,3.25,0.25
0.21,-0.26,0.24,-1.31,4.0,-0.31
0.2,-0.21,0.36,-0.88,4.94,-1.12
0.22,-0.22,0.47,-0.19,5.37,-1.62
0.12,-0.18,0.45,0.0,5.25,-2.0
-0.02,-0.03,0.31,0.25,5.0,-2.06
-0.2,-0.03,0.24,0.75,4.87,-2.75
-0.32,-0.02,0.18,0.94,4.62,-2.56
-0.31,0.01,0.2,0.94,4.75,-2.06
-0.39,-0.02,0.03,1.75,3.56,-2.12
-0.5,-0.1,-0.08,2.5,2.06,-1.31
-0.45,-0.17,-0.07,2.19,2.12,0.81
-0.34,-0.14,-0.02,2.12,2.94,2.06
-0.37,-0.15,-0.03,2.0,3.31,3.12
-0.26,-0.17,-0.09,1.44,3.69,4.5
-0.16,-0.14,-0.11,1.12,4.06,4.94
0.07,-0.18,-0.06,1.0,4.37,4.75
0.19,-0.19,0.0,0.37,4.31,4.56
0.31,-0.15,0.11,0.44,3.69,3.75
0.32,-0.11,0.13,0.75,3.62,2.19
0.37,-0.03,0.23,1.12,3.06,0.62
0.41,-0.09,0.29,1.75,2.81,-0.88
