Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-0.04,0.08,0.09,0.06,-1.0,-0.06
-0.13,0.13,0.05,0.06,-0.5,0.31
0.0,0.16,0.04,-0.25,0.69,0.56
0.03,0.16,0.07,0.13,0.44,0.5
0.0,0.13,0.12,0.56,-0.31,0.19
0.0,0.14,0.24,0.31,-0.69,0.19
0.03,0.1,0.28,-0.5,-0.75,0.37
0.02,0.07,0.29,-1.0,-1.37,0.19
0.02,0.1,0.3,-1.5,-2.87,0.06
-0.09,0.15,0.21,-1.69,-4.62,0.13
-0.17,0.13,0.17,-1.81,-5.06,0.31
-0.13,0.09,0.17,-1.62,-5.0,0.0
-0.19,0.13,0.18,-1.69,-5.0,-0.06
-0.28,0.19,0.12,-1.5,-5.81,-0.25
-0.24,0.16,0.13,-1.37,-7.81,-0.75
-0.21,0.13,0.16,-0.88,-11.19,-1.25
-0.13,0.12,0.22,-1.0,-15.63,-1.25
0.07,0.12,0.28,-1.56,-21.0,-0.69
0.2,0.09,0.31,-2.56,-27.37,-0.13
0.25,0.07,0.31,-3.44,-34.38,0.88
0.17,0.11,0.36,-4.25,-40.63,1.62
0.23,0.07,0.37,-5.81,-45.31,2.62
0.13,0.12,0.36,-7.0,-49.31,3.5
0.07,0.13,0.38,-7.62,-51.81,4.31
0.11,0.1,0.4,-8.56,-51.75,4.81
0.19,0.09,0.42,-10.13,-50.5,5.25
0.23,0.06,0.49,-11.31,-49.19,5.81
0.3,0.08,0.56,-12.38,-49.06,6.5
0.38,0.05,0.72,-13.81,-50.0,7.56
0.39,0.06,0.77,-16.06,-51.88,8.69
0.39,0.06,0.85,-17.81,-54.63,9.44
0.39,0.06,0.83,-19.62,-57.13,10.06
0.36,0.08,0.82,-21.94,-60.19,10.69
0.39,0.06,0.79,-24.0,-63.56,11.25
0.29,0.07,0.65,-25.75,-67.0,11.94
0.01,0.12,0.41,-26.56,-69.62,11.88
-0.06,0.12,0.26,-27.31,-70.37,11.94
-0.08,0.12,0.17,-28.12,-69.37,11.81
-0.14,0.16,0.06,-28.62,-67.87,12.25
-0.58,0.44,-0.08,-28.5,-64.87,13.5
-0.6,0.64,-0.16,-29.37,-59.25,15.88
0.25,0.43,-0.15,-29.44,-51.88,23.69
2.13,0.08,-0.36,-28.94,-48.81,36.69
2.29,0.31,-0.39,-28.69,-55.06,47.31
1.97,0.48,-0.38,-26.19,-62.38,51.5
1.51,0.48,-0.44,-21.94,-63.06,50.31
0.58,0.37,-0.54,-18.44,-55.5,48.13
0.32,0.37,-0.48,-17.56,-41.63,48.13
0.19,0.41,-0.37,-18.31,-25.69,49.19
0.16,0.4,-0.3,-19.12,-10.56,50.75
0.19,0.43,-0.17,-20.0,0.88,52.13
0.32,0.44,0.0,-21.56,8.31,54.69
0.5,0.4,0.16,-23.44,11.88,56.81
0.62,0.35,0.28,-25.06,12.38,57.81
0.6,0.37,0.49,-27.81,9.69,58.5
0.57,0.4,0.58,-30.31,4.87,59.13
0.53,0.32,0.53,-32.38,0.5,58.5
0.1,0.34,0.26,-36.44,-3.0,57.25
0.14,0.51,0.34,-42.5,-5.62,57.63
0.0,0.77,0.16,-42.81,-6.75,58.94
0.0,0.7,0.06,-39.94,-6.56,59.81
-0.28,1.02,0.12,-40.0,-6.69,59.88
0.2,-0.1,0.16,-40.56,-7.69,63.0
0.56,0.29,0.07,-42.5,-7.69,61.94
-0.24,0.8,0.49,-51.19,-9.0,56.94
0.62,0.14,0.66,-50.31,-9.06,70.94
0.61,0.89,0.72,-46.0,-5.94,62.81
-0.11,0.8,0.62,-46.56,-7.69,51.06
-0.16,0.1,0.73,-53.69,-8.94,64.12
0.15,0.55,0.63,-56.31,-3.81,70.87
0.6,0.81,0.88,-57.75,1.25,66.44
0.71,1.0,0.87,-53.56,-1.06,61.44
0.86,0.41,0.71,-53.44,-9.38,58.81
0.44,1.06,0.89,-58.75,-17.75,52.88
1.05,0.31,0.64,-55.25,-23.06,56.56
0.53,0.94,0.96,-56.69,-26.62,57.13
0.55,0.56,0.43,-52.81,-27.81,65.81
0.25,1.03,0.41,-56.5,-26.44,63.94
-0.1,0.95,0.43,-59.38,-24.25,70.0
0.31,0.61,0.23,-58.88,-19.56,80.56
-0.12,1.18,0.29,-59.44,-12.56,75.31
0.3,0.02,-0.02,-57.13,-10.19,78.12
0.47,0.41,0.21,-61.38,-9.5,79.31
0.41,0.96,0.28,-61.81,-9.06,76.12
0.52,0.91,0.35,-58.13,-11.56,76.0
0.35,0.92,0.44,-57.56,-14.94,75.12
0.14,0.97,0.4,-57.31,-16.69,75.25
-0.25,0.85,0.3,-55.56,-16.06,75.37
-0.19,0.72,0.29,-53.5,-14.44,75.94
-0.09,0.66,0.28,-52.56,-12.88,77.5
-0.11,0.72,0.31,-52.5,-11.0,79.94
-0.01,1.05,0.35,-52.44,-8.56,82.44
0.09,0.97,0.32,-51.13,-7.31,83.31
0.02,0.91,0.24,-48.75,-7.06,83.75
-0.03,0.83,0.16,-47.31,-7.56,82.81
-0.3,0.79,0.01,-46.69,-7.56,81.69
-0.35,0.78,0.0,-47.31,-8.25,81.94
-0.41,0.92,0.1,-48.5,-8.81,80.94
0.04,0.97,0.35,-49.38,-9.25,80.19
0.28,0.9,0.47,-49.88,-10.63,80.56
0.27,0.94,0.5,-50.56,-13.25,80.44
