Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
0.32,0.31,0.04,2.44,6.56,-48.0
0.38,0.31,0.01,2.62,7.37,-47.81
0.38,0.28,0.0,3.0,7.94,-47.75
0.4,0.31,-0.04,3.06,8.38,-47.69
0.4,0.26,-0.02,3.62,7.81,-47.5
0.38,0.22,-0.02,4.12,6.81,-47.44
0.36,0.16,-0.03,4.19,5.94,-47.75
0.22,0.28,-0.02,4.19,5.44,-48.06
0.2,0.36,-0.03,3.94,5.37,-47.94
0.26,0.37,-0.07,3.87,6.31,-47.88
0.27,0.3,-0.09,3.69,7.44,-47.13
0.29,0.31,-0.1,3.69,7.62,-46.25
0.28,0.32,-0.07,3.44,8.06,-45.38
0.32,0.32,-0.12,3.5,8.75,-45.06
0.38,0.28,-0.04,3.31,8.69,-44.63
0.34,0.29,-0.08,3.62,8.75,-44.69
0.31,0.34,-0.09,3.75,8.19,-44.81
0.34,0.34,-0.05,3.94,7.94,-44.56
0.4,0.27,-0.07,4.0,7.81,-44.06
0.4,0.28,-0.05,3.94,8.06,-43.88
0.39,0.33,-0.09,3.81,8.31,-43.25
0.4,0.38,-0.09,3.81,8.44,-43.13
0.48,0.4,-0.1,4.06,8.25,-43.19
0.49,0.37,-0.09,4.44,8.13,-43.0
0.48,0.36,-0.05,4.94,7.44,-43.13
0.5,0.38,0.0,5.12,6.37,-43.0
0.49,0.4,-0.04,5.5,6.0,-42.88
0.51,0.41,-0.08,5.44,6.31,-43.13
0.51,0.35,-0.12,5.44,6.19,-42.75
0.51,0.24,-0.14,5.56,6.19,-42.56
0.52,0.25,-0.11,5.44,6.31,-42.88
0.53,0.27,-0.04,4.81,6.69,-43.0
0.56,0.31,-0.01,4.62,7.06,-43.19
0.55,0.37,-0.03,4.62,7.06,-43.44
0.53,0.38,-0.1,4.81,6.62,-42.19
0.55,0.36,-0.11,5.31,6.62,-40.94
0.54,0.33,-0.15,5.62,6.87,-41.56
0.62,0.28,-0.11,5.06,7.44,-41.56
0.68,0.33,-0.13,5.12,7.75,-42.0
0.47,0.4,-0.18,4.87,6.75,-44.5
0.56,0.14,-0.11,4.56,6.31,-40.88
0.63,0.26,-0.06,4.5,6.5,-42.0
0.64,0.3,-0.02,3.06,6.44,-47.13
0.5,0.39,-0.04,3.19,4.5,-48.88
0.29,0.23,-0.12,3.87,2.62,-46.0
0.36,0.27,-0.12,5.06,2.5,-43.63
0.4,0.2,-0.1,4.56,3.37,-44.06
0.47,0.21,-0.04,4.56,4.5,-44.25
0.47,0.21,-0.04,4.69,5.31,-44.31
0.35,0.31,-0.01,4.81,5.56,-44.06
0.32,0.28,-0.08,5.31,5.56,-43.38
0.37,0.21,-0.05,5.37,5.81,-42.56
0.37,0.15,0.08,4.62,6.81,-42.06
0.29,0.17,0.06,4.62,7.0,-42.31
0.25,0.26,0.0,4.75,6.25,-42.5
0.15,0.2,0.04,4.94,5.62,-42.75
0.17,0.24,0.03,5.31,5.19,-42.38
0.16,0.27,0.03,5.81,4.87,-42.0
0.16,0.27,0.03,6.12,4.44,-42.06
0.18,0.31,0.02,6.5,3.56,-41.0
0.02,0.25,0.0,6.56,3.12,-39.63
0.03,0.29,-0.02,6.62,3.25,-39.0
0.03,0.34,0.0,6.87,4.31,-39.06
0.09,0.36,0.02,7.37,4.5,-38.38
0.13,0.35,-0.02,7.37,4.06,-37.13
0.08,0.35,-0.07,7.56,3.87,-36.75
0.08,0.33,-0.12,7.69,3.31,-36.31
0.11,0.25,-0.19,7.56,3.37,-36.06
0.12,0.35,-0.08,7.69,2.75,-35.75
0.13,0.44,-0.14,7.31,2.5,-33.19
0.16,0.36,-0.18,7.0,2.56,-31.44
0.32,0.22,-0.27,6.5,2.56,-31.5
0.36,0.23,-0.24,6.0,2.31,-32.0
0.37,0.3,-0.22,6.0,2.31,-32.0
0.47,0.35,-0.25,5.5,1.69,-32.44
0.5,0.36,-0.22,5.25,-0.13,-34.88
0.51,0.3,-0.31,4.87,-1.12,-35.0
0.59,0.29,-0.31,4.19,-1.12,-35.44
0.56,0.19,-0.28,3.25,-0.5,-36.44
0.57,0.14,-0.12,2.37,-0.56,-37.25
0.65,0.06,-0.08,1.19,0.25,-38.69
0.7,0.02,-0.08,-0.06,1.0,-40.44
0.87,-0.04,0.04,-0.69,0.94,-41.88
0.93,-0.06,0.12,-0.69,0.94,-41.88
1.06,-0.1,0.08,-1.0,0.62,-43.5
1.27,-0.26,-0.06,-1.69,-0.88,-46.88
1.43,-0.45,-0.08,-2.12,-2.75,-49.13
1.34,-0.44,-0.04,-2.75,-4.75,-51.81
1.22,-0.36,0.0,-2.75,-4.75,-51.81
1.17,-0.27,0.0,-4.5,-5.5,-55.81
1.24,-0.19,0.01,-4.44,-5.62,-58.75
1.18,-0.11,0.15,-3.5,-7.75,-61.75
1.07,0.0,-0.02,-2.62,-11.13,-63.0
0.88,0.03,-0.15,-2.62,-11.13,-63.0
0.77,-0.15,-0.18,-2.31,-12.5,-62.06
0.8,-0.13,-0.2,-4.44,-9.81,-61.94
0.78,-0.09,-0.26,-5.0,-10.25,-62.19
0.69,-0.1,-0.44,-5.69,-10.94,-61.63
0.55,0.05,-0.46,-5.69,-10.94,-61.63
0.42,0.23,-0.51,-6.25,-10.19,-62.88
