Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
3.92,-0.05,3.82,6.0,5.69,9.5
3.44,-0.35,3.19,6.56,7.0,12.94
2.49,-0.43,2.58,6.25,4.44,14.25
1.06,-0.41,1.82,7.31,-3.75,14.06
-1.15,-1.0,0.47,9.88,-7.81,13.69
-1.61,-1.04,0.39,10.69,-1.75,10.44
-0.91,-0.94,0.52,8.13,9.69,5.94
-1.01,-0.53,0.94,6.0,17.19,3.06
-0.9,-0.03,1.08,7.5,15.94,2.94
-0.35,0.04,1.29,11.38,11.38,0.94
-0.29,0.25,1.67,17.12,8.81,-1.0
-0.51,0.42,1.7,24.19,7.19,-1.81
-0.21,0.31,2.08,29.75,8.31,-1.0
-0.11,0.32,2.02,34.25,10.94,0.37
-0.72,0.5,2.06,35.94,12.31,1.56
-0.39,0.32,1.91,37.06,13.63,4.94
-0.52,0.35,1.64,38.31,13.0,7.25
-1.08,0.34,1.23,39.06,8.63,8.0
-1.31,0.22,0.91,39.94,2.19,10.5
-1.9,-0.02,0.94,40.44,-3.69,12.5
-1.88,-0.18,1.33,40.13,-8.56,15.19
-1.82,-0.31,1.62,40.06,-10.69,17.19
-1.76,-0.52,1.51,40.25,-12.0,18.87
-1.57,-0.54,1.48,40.25,-11.13,20.25
-1.46,-0.46,1.5,39.63,-8.19,21.0
-1.57,-0.33,1.38,38.88,-6.0,20.81
-1.55,-0.24,0.91,38.56,-4.5,20.5
-1.44,-0.13,0.77,37.44,-2.37,19.62
-1.48,-0.03,0.72,35.94,-0.94,18.56
-1.45,0.12,0.73,33.63,-0.5,17.19
-1.61,0.2,0.89,31.87,-0.37,15.88
-1.64,0.24,1.14,30.25,0.19,15.0
-1.44,0.31,1.27,28.56,0.75,14.31
-1.43,0.37,1.26,27.5,0.88,13.13
-1.52,0.44,1.19,27.06,-0.5,11.88
-1.71,0.51,0.98,27.19,-2.25,10.44
-1.96,0.55,0.76,27.87,-2.56,8.69
-2.04,0.57,0.24,28.62,-0.81,7.12
-2.0,0.73,0.39,28.37,2.12,5.81
-1.71,0.76,0.26,27.0,4.81,5.37
-1.82,0.76,0.43,26.25,6.87,5.31
-1.45,0.66,0.93,24.94,8.5,6.37
-1.28,0.58,1.18,23.31,11.69,8.5
-1.23,0.49,1.27,21.12,15.25,10.56
-1.05,0.31,1.4,18.37,18.06,14.06
-0.7,0.44,2.38,13.0,21.37,16.87
0.24,-0.36,2.07,9.31,24.31,17.06
0.88,-0.99,2.34,12.5,24.62,25.19
0.85,-1.48,2.09,7.12,21.69,25.5
0.78,-1.81,1.81,3.81,16.0,25.75
0.71,-2.02,1.67,2.81,12.38,29.69
0.51,-2.02,1.53,-1.62,11.38,30.44
-0.16,-2.26,1.01,-6.62,11.19,29.5
-0.51,-2.21,0.86,-12.56,10.56,28.75
-0.68,-2.07,0.86,-18.5,11.06,30.06
-0.46,-1.88,1.07,-23.31,14.88,31.75
0.05,-1.81,1.75,-27.31,20.37,33.94
0.09,-1.97,1.89,-30.19,24.19,35.63
0.28,-2.16,1.96,-33.88,26.5,37.31
0.37,-2.15,2.34,-40.25,30.44,38.31
0.55,-2.08,2.44,-47.13,38.0,39.25
0.81,-1.95,2.56,-52.25,47.88,40.75
1.07,-1.97,2.58,-55.81,57.38,40.75
0.63,-2.51,2.27,-57.25,61.44,40.31
0.53,-2.42,1.91,-59.0,64.5,39.56
0.58,-2.07,1.7,-63.25,69.37,37.44
0.45,-1.74,1.58,-67.19,73.06,33.81
0.37,-1.08,1.19,-67.19,71.5,31.81
0.47,-0.83,0.81,-65.0,67.94,30.56
0.6,-0.77,0.46,-61.31,64.37,28.81
0.55,-0.73,0.17,-58.06,59.88,26.25
0.87,-0.78,-0.22,-54.94,54.75,24.62
0.0,0.23,-0.31,-53.31,49.69,21.69
0.29,-0.42,-1.03,-47.19,44.63,21.25
-0.15,-0.03,-1.01,-48.69,42.06,20.0
-0.06,0.1,-1.1,-52.5,39.44,17.87
-0.02,0.37,-0.99,-51.69,36.38,18.56
-0.2,0.61,-0.84,-51.69,31.87,17.0
-0.92,0.84,-0.66,-50.38,25.25,15.25
-1.24,1.03,-0.63,-48.13,20.75,14.75
-1.46,1.15,-0.5,-46.56,21.62,13.88
-1.46,1.06,-0.42,-45.13,24.37,14.5
-1.49,0.96,-0.23,-43.31,25.62,13.5
-1.59,1.24,-0.12,-42.5,25.37,12.81
-1.73,1.32,-0.16,-40.94,23.75,12.63
-1.26,1.24,-0.41,-38.13,21.31,14.94
-1.08,1.29,-0.46,-37.06,18.37,12.44
-0.91,1.28,-0.45,-36.63,13.88,10.69
-1.0,1.34,-0.45,-35.88,8.5,9.31
-1.0,1.33,-0.45,-35.13,1.56,8.69
-0.95,1.31,-0.51,-33.81,-2.37,8.06
-0.82,1.34,-0.58,-33.0,-2.19,7.06
-0.82,1.33,-0.58,-32.56,-2.06,5.94
-1.1,1.51,-0.38,-32.0,-2.87,5.81
-0.99,1.54,-0.37,-30.87,-3.06,6.0
-0.87,1.54,-0.31,-29.62,0.0,5.69
-0.65,1.56,-0.24,-27.75,4.31,5.25
-0.02,1.67,-0.07,-26.0,6.75,5.31
0.2,1.61,-0.01,-24.12,6.56,5.62
0.35,1.6,0.08,-22.81,4.81,5.62
0.53,1.53,0.26,-21.5,2.06,6.12
