Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
0.11,0.3,-0.2,3.62,-1.69,2.56
0.13,0.29,-0.24,3.56,-2.0,2.69
0.22,0.28,-0.18,3.75,-1.75,2.44
-1.79,-0.94,1.88,21.0,-7.31,4.75
-1.51,-1.1,2.02,22.69,-5.94,8.31
-1.18,-1.18,2.01,24.5,-1.81,11.25
-0.92,-1.2,1.68,24.87,2.06,12.75
-0.8,-1.03,1.08,24.75,2.87,13.56
-0.69,-1.08,0.7,24.62,0.88,15.0
-0.59,-1.15,0.59,25.31,-3.19,16.12
-0.67,-1.2,0.43,27.12,-9.19,17.0
-1.02,-1.12,-0.36,28.0,-12.0,16.69
-0.67,-1.25,-0.38,26.87,-9.13,14.75
-0.84,-1.0,-0.52,25.0,0.62,11.0
-1.25,-0.67,-0.21,20.87,4.69,9.75
-1.1,-0.42,-0.2,17.12,-2.94,10.19
-1.33,-0.26,-0.46,16.87,-13.56,9.0
-1.91,-0.2,-0.87,19.25,-19.19,8.38
-2.64,0.0,-1.56,20.62,-16.44,8.31
-1.99,-0.03,-2.13,19.19,-8.31,8.0
-1.47,-0.13,-1.89,18.56,5.81,6.25
-1.07,-0.3,-1.24,19.0,19.87,2.75
-0.92,-0.32,-0.74,15.38,26.81,-1.0
-0.77,-0.02,-0.48,7.19,29.37,-3.81
-1.08,0.49,-0.4,0.0,27.44,-5.75
-0.89,0.99,-0.27,-4.5,19.81,-4.12
-0.24,1.01,-0.32,-5.56,16.06,-1.44
0.12,1.09,0.01,-6.19,15.19,0.13
0.32,1.04,0.39,-7.19,9.38,1.62
0.7,0.7,1.44,-8.5,-0.31,3.5
1.24,0.29,1.77,-8.69,-8.81,6.06
1.28,-0.08,1.8,-8.13,-13.13,9.19
1.28,-0.42,1.86,-8.69,-14.5,12.19
1.93,-0.69,2.88,-10.13,-15.94,15.38
1.99,-0.41,2.98,-11.06,-21.0,16.0
2.32,-0.28,2.58,-10.81,-26.06,16.87
1.53,-0.23,0.82,-8.0,-29.31,17.06
1.26,-0.25,0.37,-7.12,-32.06,19.19
1.48,0.3,0.1,-15.56,-28.06,15.0
1.8,0.48,0.19,-17.62,-18.44,15.94
1.53,-0.32,0.93,-16.87,-9.81,19.87
1.48,-0.61,1.11,-21.37,-5.56,23.75
1.39,-0.73,1.24,-28.31,-2.19,26.12
1.49,-0.77,1.21,-33.75,2.25,25.5
2.65,-0.68,1.72,-36.44,9.88,23.25
2.68,-0.64,1.49,-34.31,16.56,19.62
2.29,-0.61,1.0,-32.94,14.13,15.25
2.08,-0.54,0.53,-32.06,5.25,10.63
1.15,-0.23,-0.38,-29.94,-6.5,5.75
0.63,-0.26,-0.8,-26.62,-19.37,1.37
0.2,-0.5,-0.89,-23.06,-29.94,-2.0
-0.63,-0.7,-0.65,-20.0,-36.69,-5.44
-0.67,-0.74,-0.36,-19.0,-38.69,-9.06
-0.62,-0.72,-0.09,-19.06,-38.06,-10.38
-0.48,-0.63,0.03,-19.25,-37.5,-10.25
-0.17,-0.89,0.42,-17.94,-38.44,-10.56
-0.02,-1.16,0.34,-14.56,-40.69,-10.88
0.02,-1.39,0.34,-12.06,-42.13,-11.25
0.06,-1.51,0.3,-12.13,-42.31,-11.31
0.04,-1.58,-0.03,-13.13,-43.63,-10.56
-0.06,-1.63,-0.46,-15.06,-45.44,-10.0
-0.35,-1.88,-1.02,-17.75,-44.81,-9.56
-0.2,-1.75,-0.64,-21.37,-38.5,-10.38
-0.07,-1.55,-0.15,-24.62,-30.44,-11.19
-0.38,-1.25,0.13,-29.5,-28.5,-10.0
-0.77,-1.04,-0.03,-31.5,-34.06,-8.94
-1.63,-0.87,-0.62,-31.37,-37.13,-7.37
-2.05,-0.89,-0.7,-31.06,-35.0,-5.06
-2.0,-0.85,-0.78,-31.62,-31.06,-1.0
-1.88,-0.8,-0.84,-31.19,-21.75,1.31
-0.76,-0.62,-0.32,-29.5,-6.12,1.56
-0.38,-0.34,-0.43,-29.31,7.44,1.25
-0.41,-0.06,-0.68,-29.56,11.44,0.5
-0.59,0.14,-0.81,-29.56,7.37,0.31
-0.88,0.38,-0.74,-28.19,0.0,0.81
-1.1,0.53,-0.75,-26.69,-7.56,1.31
-1.22,0.61,-0.93,-25.37,-13.5,1.75
-1.24,0.75,-1.01,-24.19,-17.31,2.56
-1.27,0.78,-1.07,-23.37,-19.37,2.25
