Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
2.85,2.44,-8.51,9.0,9.25,3.87
2.87,2.47,-8.5,15.88,-0.75,18.75
3.46,1.94,-8.67,22.5,7.44,40.69
3.57,1.72,-8.2,28.69,-30.56,19.69
2.76,2.51,-8.53,4.69,0.62,38.75
3.74,1.21,-7.87,32.81,-26.44,48.06
3.77,0.37,-8.12,69.12,1.62,53.44
3.28,-1.4,-8.1,56.63,78.56,51.13
4.34,-2.8,-5.91,38.94,55.44,29.56
4.03,-4.28,-6.7,44.38,-14.38,50.31
3.74,-5.03,-6.51,39.06,-0.88,52.38
3.27,-5.23,-6.05,33.06,2.19,39.63
4.44,-5.9,-6.32,31.19,-8.19,36.94
2.46,-5.78,-4.88,23.81,-14.63,9.94
2.35,-6.17,-4.87,18.81,-5.12,4.69
1.71,-6.48,-5.03,11.75,9.69,-0.31
2.11,-6.4,-4.82,4.69,2.25,0.0
2.46,-6.26,-4.6,3.12,6.25,1.31
2.18,-6.2,-4.64,0.19,-4.94,3.75
2.27,-6.13,-4.46,-1.94,-2.31,1.94
2.33,-6.19,-4.75,-0.44,-2.81,0.44
2.39,-6.35,-4.79,-2.69,-2.12,-2.62
2.17,-6.27,-5.07,-4.06,-5.5,-9.31
2.57,-6.26,-5.3,-13.06,-9.13,-15.69
2.69,-5.53,-5.27,-16.56,-10.69,-20.0
3.14,-5.5,-5.5,-18.0,-13.0,-21.56
2.91,-5.67,-5.74,-19.25,-14.69,-26.94
2.88,-5.24,-5.68,-22.31,-9.5,-27.56
2.06,-5.11,-5.91,-16.31,-11.0,-16.56
2.83,-5.0,-5.94,-7.69,-3.62,-11.44
2.2,-4.84,-6.16,-5.06,2.37,-5.69
2.59,-4.54,-5.77,3.94,-10.06,3.94
2.85,-4.86,-6.67,3.81,36.0,3.5
3.27,-4.44,-6.32,2.5,-4.75,6.44
3.1,-4.95,-6.67,6.69,18.37,6.56
2.94,-4.77,-5.87,8.88,-6.75,6.37
3.26,-4.85,-6.32,11.88,1.25,10.56
3.26,-4.87,-5.9,4.94,-1.87,4.5
2.68,-4.93,-6.21,1.25,5.25,7.25
2.88,-4.95,-5.71,5.19,-2.75,7.56
2.74,-5.53,-5.39,11.75,-2.94,17.5
2.67,-5.56,-5.57,14.25,0.25,19.25
2.81,-5.59,-5.61,11.63,-0.94,18.87
2.56,-5.68,-5.59,2.5,-0.13,13.88
2.46,-5.61,-5.32,-0.69,0.06,6.37
2.15,-5.44,-4.92,4.81,-10.81,4.81
2.27,-5.94,-5.37,8.63,-0.81,6.25
2.45,-5.96,-5.58,1.56,0.75,-1.69
2.31,-5.53,-5.66,-2.31,-5.25,-14.19
2.54,-5.92,-5.59,-8.56,-4.87,-19.69
2.51,-5.82,-5.5,-11.44,-3.06,-25.5
2.7,-5.91,-5.82,-9.94,-21.94,-22.94
2.11,-5.58,-6.51,-15.06,-4.94,-11.44
2.19,-5.11,-6.28,-15.38,-31.19,-10.13
2.14,-5.16,-6.14,-14.94,-21.31,-5.69
2.22,-4.64,-6.45,-11.31,-23.87,-7.12
2.74,-4.67,-6.93,-11.5,23.12,-11.44
1.8,-4.39,-6.83,-14.19,-3.87,-4.62
2.7,-4.33,-6.61,-2.19,10.44,-8.56
1.83,-4.62,-7.09,-6.0,17.31,-4.0
1.95,-4.31,-6.43,12.0,-5.37,2.87
2.99,-4.61,-7.39,-3.5,81.81,0.06
2.72,-4.02,-5.85,6.56,-21.87,12.56
2.95,-5.09,-6.9,2.81,82.37,8.75
3.56,-4.51,-5.17,8.38,-1.81,21.69
3.63,-5.35,-6.25,25.06,22.62,22.5
2.03,-5.41,-6.38,31.37,-43.06,14.81
3.27,-5.63,-5.91,9.25,20.37,15.69
2.13,-5.59,-5.33,26.5,-15.06,4.19
2.3,-5.92,-5.36,0.88,4.94,20.25
2.17,-6.13,-5.01,5.0,-1.19,18.56
2.26,-6.13,-4.9,2.37,-4.75,17.12
2.36,-5.69,-4.86,-2.44,1.62,9.13
2.43,-5.59,-5.04,1.75,-2.06,1.5
2.41,-5.84,-5.15,-3.5,3.25,-4.31
2.33,-5.87,-5.52,-1.81,2.75,-19.31
3.11,-5.91,-5.63,-9.31,-5.31,-25.25
2.85,-5.4,-5.44,-16.69,0.37,-36.94
1.48,-5.65,-5.47,-19.81,-95.12,-6.37
3.99,-5.31,-6.13,-19.75,8.5,-20.25
2.0,-5.26,-5.98,-11.88,-41.88,-5.87
3.28,-4.94,-6.45,-20.31,13.25,-10.63
3.17,-4.43,-6.25,-17.87,8.06,-17.5
2.11,-4.42,-6.73,-13.81,1.69,-12.63
3.03,-4.17,-6.1,-2.87,-0.44,-7.37
2.11,-4.52,-6.33,8.25,-1.25,-4.06
3.26,-4.53,-5.98,-8.88,50.88,3.0
2.48,-4.63,-5.79,18.12,-9.0,15.56
4.57,-4.38,-5.7,-1.94,16.62,17.81
3.67,-4.4,-5.78,16.19,8.44,22.94
4.45,-4.56,-5.39,18.37,5.87,20.81
3.5,-5.11,-6.31,22.62,6.37,16.5
4.22,-5.38,-5.52,13.56,7.56,7.19
2.86,-5.58,-5.61,16.44,-14.31,6.56
2.96,-5.86,-5.35,6.87,2.87,8.0
2.01,-5.8,-4.92,13.75,-4.56,13.69
2.6,-6.04,-4.99,7.69,-10.19,27.75
3.22,-5.43,-4.99,-0.25,0.0,10.75
3.1,-5.39,-5.03,-1.06,4.12,-1.19
2.65,-5.42,-5.36,-6.44,7.75,-17.0
