Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
0.93,-1.41,2.93,36.13,-107.81,-54.44
0.68,-1.41,2.82,33.56,-104.69,-61.13
0.33,-1.48,2.69,31.0,-98.81,-68.37
-0.24,-1.52,2.33,27.0,-88.87,-74.12
-0.51,-1.52,2.28,21.87,-76.56,-78.81
-0.83,-1.46,2.17,16.37,-63.56,-82.69
-1.54,-1.23,2.03,12.19,-50.94,-86.44
-1.66,-1.14,2.02,8.94,-38.81,-89.62
-1.76,-1.02,1.93,7.06,-25.69,-92.56
-1.85,-0.95,1.86,5.69,-11.5,-94.06
-1.91,-0.9,1.85,4.25,0.56,-93.69
-2.04,-0.92,1.81,2.06,10.19,-92.62
-2.37,-0.86,1.73,-0.81,17.0,-91.94
-2.87,-0.79,1.65,-3.81,23.06,-90.62
-2.96,-0.55,1.06,-8.13,30.19,-87.12
-2.95,-0.34,0.8,-12.5,38.31,-85.81
-2.86,-0.25,0.68,-15.44,42.94,-85.69
-3.67,0.0,-0.29,-17.0,44.38,-87.5
-3.89,0.04,-1.05,-17.81,47.13,-88.87
-4.02,-0.6,-1.06,-20.06,54.0,-87.94
-4.02,-0.58,-0.83,-22.81,68.5,-81.62
-3.2,0.47,0.32,-21.94,85.56,-77.19
-2.8,0.71,0.77,-16.69,96.44,-73.87
-2.98,0.52,0.79,-9.63,98.19,-70.12
-2.78,0.19,0.64,-4.81,92.19,-62.88
-2.46,-0.09,0.2,-2.81,83.19,-53.31
-2.14,-0.18,0.06,-0.56,71.87,-44.75
-1.95,-0.18,-0.01,3.06,60.13,-38.44
-1.63,-0.26,-0.04,7.12,46.63,-32.5
-1.62,-0.17,-0.09,8.25,30.37,-26.0
-1.65,-0.14,-0.14,8.31,14.69,-18.12
-1.78,-0.32,-0.35,8.88,-0.13,-8.13
-1.45,-0.89,-0.98,7.12,-13.38,3.19
-1.17,-1.08,-0.99,3.56,-24.5,13.25
-1.15,-1.2,-0.88,2.25,-32.44,20.0
-1.13,-1.28,-0.79,1.75,-39.25,25.94
-1.04,-1.34,-0.55,0.5,-44.63,31.75
-0.85,-1.41,-0.5,-1.75,-50.44,38.19
-0.85,-1.55,-0.41,-4.81,-57.69,44.88
-0.94,-1.7,-0.12,-8.94,-64.87,52.06
-1.11,-2.2,0.93,-11.75,-71.25,60.06
-0.43,-2.5,1.56,-11.38,-77.0,68.37
0.62,-2.97,2.04,-8.81,-88.44,77.5
1.56,-4.07,2.37,-10.56,-109.44,88.19
1.89,-3.83,2.51,-18.06,-139.06,100.56
2.07,-3.15,2.78,-25.75,-170.56,112.31
2.19,-2.38,3.0,-29.25,-201.0,123.69
2.0,-1.01,2.93,-27.87,-229.75,132.62
1.89,-0.23,2.92,-23.19,-255.19,135.69
1.74,0.23,3.01,-15.69,-277.25,133.94
1.62,0.86,3.21,-9.19,-295.94,128.12
0.5,2.36,3.03,-0.75,-313.31,117.06
0.0,2.6,3.03,9.25,-326.81,106.94
-0.94,2.99,2.87,14.69,-324.75,97.81
-1.52,3.17,2.46,21.31,-304.87,88.69
-1.39,3.06,2.1,33.81,-279.12,79.0
-1.67,2.87,1.79,46.88,-259.06,71.0
-2.08,2.6,1.33,58.69,-242.37,66.06
-3.14,1.56,0.38,65.87,-219.56,64.0
-3.14,1.38,0.24,66.69,-184.69,65.37
-3.06,1.15,0.37,65.19,-140.19,67.12
-2.68,0.83,0.6,61.19,-91.56,72.37
-2.15,0.25,1.08,54.81,-46.0,77.62
-1.86,0.04,1.44,45.88,-5.0,82.25
-1.48,-0.4,1.67,35.75,32.06,86.5
-0.76,-0.58,1.87,24.06,63.13,84.44
-0.48,-0.26,2.05,17.94,85.81,75.5
-0.27,0.0,2.0,11.44,103.19,70.19
0.01,0.14,1.88,5.69,119.5,66.94
0.16,-0.03,2.06,1.19,134.56,63.44
-0.65,0.41,2.0,-3.75,148.37,62.63
0.76,0.31,0.12,-10.88,168.5,66.12
2.54,0.98,1.22,-25.44,189.87,55.13
1.54,2.29,1.4,-20.75,192.69,36.31
1.47,2.03,0.75,-7.0,187.81,30.56
1.86,1.98,1.01,-0.5,188.31,31.25
1.92,2.1,1.11,4.5,189.44,35.25
1.69,2.23,1.37,10.25,185.62,42.25
1.75,2.43,1.69,16.5,178.56,47.25
2.15,2.51,1.75,25.5,171.81,47.44
2.76,2.7,1.31,33.75,162.5,46.38
1.42,2.3,1.41,36.0,152.44,30.62
1.53,1.92,0.9,42.38,131.25,27.87
1.56,1.88,0.49,40.5,112.56,40.31
1.85,2.25,0.02,36.31,98.62,49.88
2.11,2.4,-0.14,33.81,83.25,53.06
2.16,2.22,-0.31,35.19,64.81,51.56
2.13,1.99,-0.43,37.63,45.63,51.88
2.23,1.78,-0.69,38.75,30.25,55.44
2.32,1.79,-0.8,38.19,21.0,59.44
2.51,1.84,-0.89,36.94,16.19,61.63
2.78,1.89,-0.81,38.56,13.38,60.25
3.02,0.83,-0.94,43.13,10.06,55.44
2.84,0.51,-0.83,40.69,7.44,47.63
3.01,0.25,-0.81,36.81,3.0,44.63
3.16,-0.3,-0.91,35.0,-0.69,44.69
3.25,-0.52,-0.93,31.31,-2.94,43.69
3.3,-0.61,-0.78,25.37,-4.56,39.44
3.39,-0.48,-0.69,19.94,-5.75,33.44
3.37,-0.03,-0.39,17.62,-6.44,25.06
3.31,0.13,-0.33,16.87,-7.5,16.25
