Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
4.91,0.29,-8.89,-5.56,-12.75,-19.25
3.6,1.5,-8.73,-11.75,-22.87,-40.69
2.74,3.35,-8.5,-5.87,-16.69,-35.0
3.4,2.48,-8.55,5.0,-5.62,-34.5
1.83,4.15,-9.4,25.25,-10.5,-23.12
3.45,2.74,-10.06,0.94,-25.25,12.38
3.05,1.79,-8.66,5.19,32.63,2.25
2.29,2.55,-9.11,25.69,27.56,-14.13
3.6,0.97,-7.23,60.0,78.69,24.06
2.85,-0.27,-8.28,86.94,52.38,73.87
7.08,-1.64,-12.0,16.19,4.75,102.56
1.28,-0.73,-5.67,40.88,-2.25,45.38
2.69,-3.72,-7.15,55.75,3.31,58.06
4.46,-4.14,-6.8,32.88,77.5,66.37
3.68,-5.9,-4.16,79.94,52.88,90.94
0.88,-7.42,-5.52,23.25,149.81,42.75
3.26,-7.16,-5.25,10.94,59.88,15.25
3.86,-6.1,-4.39,-0.88,46.69,-12.69
4.19,-6.01,-3.73,-6.62,40.81,-4.81
4.13,-5.96,-3.21,-3.56,26.44,-16.31
4.14,-6.3,-3.5,2.56,-1.0,-28.19
5.44,-5.78,-3.35,0.37,6.56,-21.06
5.78,-5.73,-3.7,-2.0,-2.94,-2.56
4.78,-5.66,-3.21,6.62,-12.38,5.62
4.77,-5.96,-3.19,3.81,1.94,-1.44
4.87,-5.96,-3.22,-3.06,-3.75,2.44
4.83,-5.84,-3.27,-2.06,-3.12,4.5
4.67,-5.87,-3.36,0.37,-5.25,6.81
4.47,-5.92,-3.33,2.06,-5.25,1.87
4.53,-6.13,-3.33,0.25,0.06,-0.69
4.6,-5.89,-3.39,0.37,-2.87,3.0
4.52,-6.1,-3.41,-0.62,-2.94,6.62
4.31,-6.03,-3.37,0.75,-5.06,2.25
4.38,-6.19,-3.41,-0.62,0.5,-0.81
4.39,-5.95,-3.42,0.19,-2.94,2.31
4.35,-6.09,-3.46,-1.62,0.0,5.69
4.12,-6.09,-3.38,0.94,-3.0,0.25
4.31,-6.26,-3.48,-0.88,0.88,-1.37
4.3,-6.01,-3.47,-2.69,-1.12,2.25
4.24,-6.11,-3.52,-0.37,1.25,3.25
4.12,-6.08,-3.44,1.69,-1.19,-0.06
4.27,-6.24,-3.47,0.31,2.5,-3.81
4.31,-6.05,-3.48,-3.56,0.0,1.75
4.2,-6.2,-3.53,-0.62,-0.13,3.0
4.07,-6.12,-3.43,0.88,-2.75,2.12
4.18,-6.25,-3.48,-0.31,3.44,-3.44
4.26,-6.05,-3.51,-2.19,-1.25,2.0
4.14,-6.16,-3.53,-0.56,-0.37,3.37
3.98,-6.15,-3.49,1.0,-3.44,3.56
4.15,-6.25,-3.53,0.25,3.69,-4.25
4.22,-6.13,-3.49,-0.56,-0.75,-0.31
4.05,-6.22,-3.58,-1.75,-0.13,3.06
4.04,-6.12,-3.47,-0.25,-1.06,1.0
4.17,-6.22,-3.52,0.44,3.37,-4.94
4.25,-6.02,-3.57,-0.88,0.0,0.19
4.12,-6.19,-3.56,-0.06,-1.31,2.25
4.08,-6.07,-3.47,-0.44,-0.88,0.56
4.16,-6.19,-3.52,1.25,2.31,-4.0
4.24,-6.14,-3.49,-0.69,1.81,-0.81
4.16,-6.14,-3.5,0.0,-2.44,2.37
4.1,-6.13,-3.49,-0.06,-0.19,-1.0
4.24,-6.15,-3.54,0.37,-1.81,0.62
4.17,-6.1,-3.45,1.12,0.13,0.19
4.22,-6.22,-3.49,1.12,0.25,0.75
4.07,-6.14,-3.42,-1.12,0.88,-0.81
4.22,-6.25,-3.51,-0.69,1.44,-2.5
4.23,-6.1,-3.46,-2.25,-1.06,1.37
4.17,-6.16,-3.49,0.69,0.13,0.56
4.16,-6.1,-3.42,0.69,-1.37,1.87
4.27,-6.26,-3.38,0.13,4.62,-3.87
4.21,-6.14,-3.49,0.13,-3.81,0.94
4.18,-6.17,-3.6,-3.37,1.31,2.5
4.03,-6.06,-3.47,-0.81,-2.37,2.31
4.18,-6.21,-3.53,0.56,3.75,-4.25
4.23,-6.09,-3.54,-2.06,1.5,-0.13
4.21,-6.08,-3.5,-0.37,-0.94,1.31
4.11,-6.12,-3.45,1.0,-1.19,-0.37
4.25,-6.11,-3.49,0.56,3.62,-4.25
4.31,-6.07,-3.47,-1.62,0.19,1.25
4.22,-6.06,-3.48,-1.06,-0.25,1.0
4.23,-6.12,-3.46,1.25,-1.5,-0.5
4.24,-6.1,-3.46,-0.13,0.75,-0.5
4.22,-6.09,-3.49,0.13,-2.19,2.06
4.17,-6.15,-3.49,0.44,0.31,-0.56
4.21,-6.1,-3.52,0.75,-0.88,-0.44
4.18,-6.14,-3.46,0.81,-0.25,-0.06
4.19,-6.16,-3.46,0.13,1.5,-2.19
4.28,-6.04,-3.5,0.81,-2.37,0.5
4.24,-6.14,-3.43,0.31,0.56,-1.5
4.21,-6.13,-3.42,0.69,-2.37,0.44
4.26,-6.12,-3.48,-0.56,1.44,-0.62
4.24,-6.08,-3.47,-0.31,-0.5,0.5
4.25,-6.07,-3.5,0.0,-0.88,0.56
4.2,-6.11,-3.47,-0.69,-0.37,1.0
4.19,-6.05,-3.54,-0.75,0.81,0.06
4.2,-6.06,-3.53,-0.44,-0.37,1.31
4.19,-6.11,-3.48,-0.37,0.56,-0.94
4.22,-6.1,-3.49,-0.19,-0.13,-0.13
4.22,-6.06,-3.51,0.25,0.56,-0.88
4.24,-6.09,-3.51,-0.06,0.56,-0.5
