Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-7.14,-6.51,-0.99,-24.31,34.44,-28.87
-6.32,-6.02,-2.14,-31.69,25.31,-32.75
-6.49,-6.36,-1.91,7.62,-13.0,12.19
-5.79,-6.67,-2.52,1.5,36.19,-26.62
-5.72,-6.36,-2.65,-8.06,10.44,-31.62
-5.52,-5.77,-2.48,8.81,-5.87,1.12
-5.69,-6.19,-2.32,8.81,-13.19,14.25
-5.62,-6.03,-2.59,12.5,-11.88,15.88
-6.18,-6.22,-1.48,30.69,-26.87,17.94
-6.15,-5.99,-1.54,-0.13,0.56,0.5
-6.4,-6.14,-1.35,2.44,-3.31,4.06
-6.32,-6.02,-1.4,7.87,-6.69,6.12
-6.47,-6.06,-1.11,7.62,-1.25,3.0
-6.67,-6.04,-1.19,-1.62,2.37,-0.88
-6.5,-5.99,-1.09,2.31,-2.12,0.44
-6.56,-5.98,-1.04,2.12,-2.12,0.94
-6.54,-6.01,-1.07,-2.06,1.12,-0.69
-6.55,-5.97,-1.17,-2.0,1.44,-0.81
-7.21,-6.61,-1.19,-0.44,0.13,-2.87
-7.1,-6.58,-1.36,-1.31,2.69,-2.75
-7.03,-6.61,-1.33,-2.12,3.44,-2.87
-6.97,-6.56,-1.47,-0.69,1.44,-0.56
-7.0,-6.62,-1.38,-0.81,0.69,-1.12
-7.04,-6.56,-1.45,0.62,0.06,-0.5
-7.04,-6.62,-1.3,0.19,0.62,-0.56
-6.97,-6.64,-1.48,0.37,1.12,0.19
-7.06,-6.66,-1.35,-0.44,1.37,-2.0
-7.02,-6.76,-1.44,3.06,-0.06,-1.12
-6.99,-6.7,-1.37,-0.88,1.19,-0.75
-6.98,-6.69,-1.46,0.0,-0.31,1.06
-7.07,-6.65,-1.28,0.31,0.0,-0.81
-6.99,-6.63,-1.4,0.69,-1.5,0.56
-6.96,-6.65,-1.38,-0.75,0.81,-0.37
-6.96,-6.67,-1.45,-1.06,1.0,-0.31
-6.98,-6.64,-1.41,-0.37,-0.31,-0.31
-6.9,-6.63,-1.43,-1.12,1.5,-0.94
-7.0,-6.69,-1.39,-0.37,0.44,0.25
-6.89,-6.7,-1.55,-1.31,1.31,-1.0
-6.95,-6.67,-1.48,0.19,0.06,-0.94
-6.9,-6.66,-1.48,0.0,-0.13,-0.56
-6.88,-6.58,-1.43,1.5,-0.25,0.06
-6.97,-6.68,-1.43,-1.69,0.56,0.0
-6.96,-6.64,-1.36,0.31,-1.12,0.5
-7.02,-6.7,-1.31,2.87,-3.62,3.0
-6.97,-6.66,-1.34,1.44,-0.88,0.44
-6.97,-6.68,-1.4,-0.75,0.19,0.0
-7.01,-6.56,-1.22,1.31,-1.37,-1.0
-6.95,-6.72,-1.27,3.37,0.19,-0.81
-6.96,-6.65,-1.3,-1.62,1.62,-0.81
-6.93,-6.71,-1.36,-0.5,-0.5,0.69
-6.94,-6.66,-1.32,1.25,-0.13,-1.12
-6.93,-6.67,-1.28,0.56,-0.31,-0.31
-6.95,-6.72,-1.33,-1.37,2.06,-0.81
-6.95,-6.69,-1.37,0.0,-0.81,0.25
-6.97,-6.7,-1.32,0.69,-0.44,-0.13
-6.98,-6.67,-1.25,0.13,-0.5,0.13
-6.96,-6.7,-1.33,-0.81,1.75,-0.62
-6.98,-6.71,-1.31,0.56,-1.37,0.5
-6.93,-6.66,-1.31,0.06,-1.12,0.31
