Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-1.3,-2.13,1.49,43.06,-26.69,-2.31
-1.27,-2.2,1.48,37.94,-22.12,-0.37
-1.16,-2.21,1.41,32.94,-16.62,2.0
-1.06,-2.23,1.04,28.12,-10.88,4.06
-1.08,-2.29,0.87,23.25,-5.56,6.0
-1.09,-2.29,0.67,18.31,-1.69,8.13
-0.94,-2.24,0.6,12.81,1.75,11.0
-0.48,-2.2,0.64,6.87,5.25,14.06
-0.22,-2.21,0.66,1.37,7.37,16.81
0.03,-2.24,0.66,-3.69,6.44,19.62
0.24,-2.23,0.77,-8.69,3.06,22.44
0.4,-2.31,1.33,-14.13,-1.75,24.44
0.26,-2.44,1.71,-20.44,-7.0,25.87
0.04,-2.65,2.14,-27.5,-11.44,27.75
-0.09,-2.88,2.73,-34.44,-14.13,30.31
-0.19,-3.52,3.46,-41.63,-13.88,33.5
-0.2,-3.69,3.48,-48.25,-10.56,36.75
-0.45,-3.81,3.21,-53.69,-4.87,39.19
-0.77,-3.67,2.24,-58.56,2.56,40.81
-0.91,-3.31,1.7,-62.88,11.19,41.38
-1.0,-2.97,1.16,-67.19,19.25,40.25
-1.11,-2.74,0.73,-69.25,25.06,38.69
-1.25,-2.66,0.0,-68.94,29.37,37.56
-1.21,-2.6,-0.21,-67.56,31.44,36.69
-1.17,-2.46,-0.4,-66.31,32.5,34.81
-1.05,-2.3,-0.45,-64.62,32.13,33.13
-0.75,-2.2,0.04,-63.13,30.75,31.62
-0.53,-2.27,0.27,-61.31,28.31,30.31
-0.45,-2.42,0.42,-60.38,25.25,29.31
-0.13,-2.69,1.03,-60.75,21.87,28.87
-0.02,-2.69,1.09,-61.81,19.44,29.37
0.04,-2.56,1.04,-64.06,16.31,30.44
0.11,-2.43,1.0,-66.56,11.31,31.62
-0.16,-2.49,0.72,-68.37,6.62,32.44
-0.2,-2.16,0.68,-71.5,4.75,30.75
-0.32,-1.84,0.49,-74.0,5.69,29.75
-0.3,-1.63,0.44,-75.62,8.31,29.75
-0.22,-1.36,0.33,-77.94,12.63,28.62
-0.16,-1.14,0.28,-80.06,16.25,26.31
-0.1,-0.85,0.31,-81.81,18.31,24.75
-0.22,-0.62,0.28,-82.94,20.87,23.37
-0.03,-0.25,0.12,-83.25,25.31,22.44
-0.03,0.17,0.15,-83.75,30.0,22.06
-0.03,0.46,0.16,-85.25,32.94,19.06
0.05,0.69,0.12,-84.31,33.56,18.12
0.09,1.02,0.08,-83.5,33.06,16.25
0.37,1.5,0.05,-81.87,33.88,14.25
0.39,1.55,-0.14,-77.62,30.87,15.88
0.03,1.56,-0.21,-76.25,27.75,14.06
0.22,1.94,-0.18,-75.94,27.19,9.81
0.39,2.17,-0.31,-71.94,25.0,10.88
0.28,2.25,-0.42,-66.31,19.75,12.38
0.09,2.47,-0.67,-62.75,15.38,10.31
0.25,2.63,-0.74,-58.19,12.81,8.5
0.32,2.68,-0.58,-53.75,12.19,6.19
0.29,2.87,-0.48,-49.56,10.56,3.87
0.3,2.94,-0.37,-44.13,7.25,2.69
0.28,2.98,-0.25,-38.44,4.94,2.69
0.33,2.99,-0.12,-32.06,3.44,3.81
0.39,3.03,0.29,-26.87,1.87,6.31
0.47,2.93,0.55,-17.25,-1.44,9.31
0.59,2.87,0.77,-17.25,-1.44,9.31
0.7,2.86,1.11,-11.94,-3.37,11.19
1.19,2.58,1.92,-6.81,-5.19,12.88
1.42,2.34,2.23,-1.25,-6.87,13.44
1.58,2.03,2.43,9.44,-11.75,11.5
1.66,1.7,2.64,9.44,-11.75,11.5
1.46,1.23,2.43,17.75,-14.69,5.87
1.42,1.15,2.33,20.62,-13.19,2.75
1.37,1.14,2.26,23.0,-9.69,-1.25
1.38,1.29,2.22,24.44,-4.69,-5.06
1.68,1.36,2.59,24.44,-4.69,-5.06
1.97,1.34,2.99,25.94,4.37,-10.69
2.34,1.19,3.5,26.56,8.0,-11.81
3.2,0.69,4.89,26.37,11.06,-12.13
3.48,0.3,5.3,26.56,11.69,-11.44
3.48,-0.08,5.46,27.19,7.94,-11.81
3.37,-0.45,5.23,28.37,2.31,-12.0
2.87,-1.15,4.47,30.44,-2.0,-14.5
2.46,-1.5,3.95,33.44,-5.25,-18.69
1.97,-1.77,3.1,37.94,-7.75,-23.0
0.75,-1.53,0.84,42.88,-10.69,-26.5
-0.03,-1.16,-0.08,46.69,-11.06,-30.06
-0.71,-0.97,-0.7,48.13,-5.12,-34.81
-1.31,-0.97,-1.29,49.38,3.37,-37.75
-1.77,-0.4,-1.53,52.13,10.06,-37.81
-1.93,-0.09,-1.37,55.56,14.13,-36.38
-2.08,0.1,-1.19,58.81,15.81,-33.56
-2.17,0.18,-0.92,63.38,15.13,-29.31
-2.07,0.27,-0.18,69.31,12.5,-24.5
-2.05,0.18,0.07,75.0,8.25,-20.0
-2.03,0.1,0.31,79.56,3.12,-14.56
-1.89,0.08,0.62,83.12,-2.56,-8.81
-1.43,0.08,1.34,85.75,-8.94,-4.19
-1.21,-0.05,1.59,87.0,-15.69,-0.69
-1.08,-0.19,1.9,87.62,-23.87,2.69
-0.75,-0.69,3.01,87.75,-32.44,5.56
-0.45,-1.04,3.41,88.62,-39.63,6.69
-0.21,-1.43,3.65,89.12,-46.0,5.75
-0.23,-1.9,3.51,89.81,-52.31,3.81
-0.74,-2.42,2.85,89.62,-58.0,1.06
