Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-3.17,-3.88,3.63,40.88,-87.0,24.25
-3.08,-3.85,3.78,40.88,-87.0,24.25
-2.95,-3.72,3.87,40.88,-68.44,30.25
-2.81,-3.29,4.03,38.19,-60.5,34.5
-2.89,-3.03,4.03,35.38,-53.31,39.5
-2.99,-2.91,3.98,35.38,-53.31,39.5
-3.39,-3.35,4.42,33.88,-44.75,44.56
-3.41,-3.95,4.54,34.31,-22.12,56.38
-3.07,-4.31,4.85,28.87,-7.19,63.38
-2.78,-4.53,5.15,18.87,5.56,67.37
-2.67,-3.86,5.56,18.87,5.56,67.37
-2.5,-2.92,5.71,6.5,17.62,69.5
-2.91,-2.11,5.7,-3.06,48.38,72.5
-2.97,-1.84,5.22,-1.69,67.56,75.75
-2.62,-2.17,4.57,2.62,84.06,73.87
-2.58,-2.6,4.11,2.62,84.06,73.87
-2.45,-2.95,3.61,4.31,97.19,70.81
-2.31,-3.61,2.9,5.44,109.0,69.06
-2.1,-4.03,2.6,6.25,119.94,71.94
-1.74,-4.6,2.39,6.87,130.69,79.0
-1.34,-5.34,2.23,8.69,141.25,87.69
-0.68,-6.81,2.42,10.56,149.19,95.19
-0.71,-7.13,2.58,10.69,152.44,99.25
-0.68,-7.03,2.79,8.5,152.75,101.25
-0.6,-6.6,3.12,3.5,151.81,101.87
-0.83,-5.12,3.67,-1.69,149.62,99.12
-1.41,-4.31,3.77,-5.12,146.69,92.94
-1.46,-3.8,3.24,-6.12,144.06,88.06
-2.33,-0.54,3.63,-10.19,146.0,82.12
-2.19,-0.95,2.24,4.75,138.25,60.69
-1.47,-0.06,2.05,11.06,132.56,61.88
-0.94,0.69,1.73,7.06,136.87,67.19
-0.73,2.44,1.31,7.81,132.94,63.88
0.02,2.97,0.85,12.19,119.81,55.88
-1.26,3.31,0.82,20.12,108.87,46.13
-0.93,3.21,0.01,31.12,99.19,47.13
-0.51,3.87,0.37,30.62,97.37,59.13
-0.32,3.74,0.16,27.37,92.12,70.94
-0.18,3.76,0.07,25.5,81.87,77.25
-0.11,3.98,0.26,19.12,71.31,75.25
0.37,4.63,0.48,16.12,57.0,71.5
0.46,5.14,0.66,16.94,41.75,68.0
-0.15,5.04,0.5,22.56,25.56,63.25
0.17,4.22,0.05,29.0,10.19,66.0
0.25,4.2,-0.25,30.06,1.87,67.37
0.01,4.15,-0.38,27.19,-7.37,69.31
0.98,4.18,-0.68,23.62,-15.75,73.44
0.91,3.84,-0.84,23.31,-22.75,72.37
0.96,3.33,-1.03,26.19,-32.19,68.5
1.02,2.79,-1.24,29.31,-41.0,65.12
0.97,2.36,-1.42,29.56,-47.94,64.5
1.03,1.75,-1.44,25.5,-52.69,67.19
1.41,1.52,-1.11,20.0,-54.44,73.25
1.94,1.11,-1.01,18.44,-54.13,72.56
2.07,0.02,-0.75,22.44,-57.31,65.87
2.29,-0.68,-0.71,26.81,-63.75,56.44
2.27,-1.14,-0.64,27.37,-69.37,49.13
2.19,-1.61,-0.67,24.94,-72.19,42.75
2.14,-2.17,-0.49,19.37,-70.94,39.31
2.26,-2.09,-0.09,10.31,-64.12,37.25
2.34,-1.8,0.14,0.81,-53.13,29.62
2.16,-1.43,0.43,-6.19,-42.56,18.25
1.98,-0.65,0.87,-10.25,-30.75,5.5
1.38,-0.1,1.18,-13.75,-17.06,-7.12
1.76,0.29,1.35,-14.81,-3.19,-14.75
2.6,0.12,1.57,-9.0,12.19,-21.62
2.2,-1.74,1.12,2.25,23.44,-38.25
2.24,-3.12,0.38,14.44,26.44,-47.44
1.66,-4.34,-0.28,20.75,30.75,-48.25
3.56,-6.08,-0.88,15.0,34.38,-35.44
3.81,-5.19,-0.36,-6.56,39.06,-22.94
3.79,-3.84,0.2,-26.19,36.06,-21.62
3.04,-2.3,0.89,-37.44,27.25,-25.0
1.99,-0.45,2.27,-42.0,21.31,-25.69
1.86,-0.16,2.79,-41.13,21.56,-24.12
2.14,-0.28,3.06,-36.06,23.94,-26.56
2.12,-0.58,3.22,-27.31,19.62,-41.44
0.86,-1.32,2.63,-18.44,4.75,-67.56
0.48,-1.98,2.06,-10.06,-14.06,-89.94
0.47,-2.75,1.69,-3.06,-27.62,-102.44
0.8,-3.95,1.04,0.81,-37.88,-108.31
1.09,-4.28,1.03,1.94,-50.0,-110.62
1.31,-4.47,0.99,1.56,-64.81,-111.5
1.15,-4.45,1.2,0.25,-81.87,-111.94
0.87,-3.85,2.03,-3.25,-98.81,-111.0
0.45,-3.61,2.47,-6.75,-113.06,-110.56
-0.06,-3.32,2.93,-8.44,-125.31,-113.06
-0.53,-3.06,3.3,-9.44,-136.25,-118.12
-1.2,-2.36,3.59,-11.63,-144.06,-122.87
-1.56,-1.98,3.75,-15.13,-149.62,-126.37
-1.82,-1.62,3.89,-18.87,-152.75,-129.19
-2.05,-1.32,4.03,-22.56,-153.19,-131.56
-2.4,-0.9,3.94,-25.19,-151.87,-133.75
-2.66,-0.68,3.92,-26.62,-147.44,-136.31
-2.86,-0.4,3.95,-28.56,-139.62,-138.81
-3.09,0.17,3.96,-30.31,-129.31,-140.81
-3.23,0.24,4.11,-32.13,-118.0,-142.87
-3.54,0.24,4.29,-33.06,-106.19,-144.5
-3.95,0.26,4.26,-33.44,-93.87,-144.37
-3.58,0.49,4.45,-35.25,-80.81,-139.06
-3.66,0.54,4.71,-38.94,-66.44,-134.06
-3.76,0.47,4.82,-40.69,-54.69,-133.5
